overspeed,accel,decel,stop,start,cluster,score
166,1038,90,45,135,10,70
99,1060,353,50,353,22,48
238,884,232,0,46,94,62
46,102,29,0,14,0,99
517,108,25,0,12,75,91
575,125,9,1,15,75,91
98,1060,353,70,212,50,57
30,302,121,0,302,45,94
218,11,5,0,0,19,98
37,49,49,0,0,30,100
9,0,0,0,0,30,100
12,73,0,0,0,30,100
182,240,144,0,96,15,93
259,793,198,0,132,94,62
389,790,131,0,263,21,65
158,767,0,0,118,58,85
0,1533,0,0,306,63,53
113,606,275,55,110,20,86
156,1173,315,45,180,95,50
345,824,371,0,206,94,62
78,808,0,0,269,73,72
65,321,0,0,160,43,96
246,355,142,0,71,67,83
0,2459,226,0,0,18,25
24,827,183,0,367,73,72
323,505,56,0,112,7,88
213,459,83,0,144,7,88
152,686,91,45,228,16,82
434,681,27,0,109,99,78
308,117,0,0,0,90,95
213,150,18,0,18,19,98
61,801,240,0,320,73,72
34,455,170,56,227,25,87
9,500,0,0,45,59,92
37,918,367,0,183,50,57
156,167,55,0,55,15,93
98,200,0,0,28,0,99
62,368,78,0,52,43,96
0,354,0,0,141,43,96
0,838,93,0,0,58,85
117,185,0,0,46,0,99
203,354,155,33,66,67,83
313,173,108,0,0,15,93
48,314,89,0,0,43,96
276,429,195,19,58,67,83
41,1283,882,80,400,31,32
295,890,395,49,346,94,62
380,675,394,56,168,61,60
32,1617,190,95,380,63,53
1977,405,317,0,117,51,34
19,369,0,0,105,43,96
251,71,14,0,14,19,98
76,408,0,0,90,43,96
153,65,0,0,0,19,98
28,212,84,42,212,45,94
105,72,0,0,109,19,98
10,680,85,0,425,16,82
178,426,65,0,229,7,88
748,50,0,0,0,24,81
1810,17,17,0,35,54,54
257,172,49,0,73,15,93
44,19,0,0,19,30,100
161,154,38,0,38,19,98
350,168,185,16,67,60,89
591,107,43,0,43,75,91
318,38,38,0,76,90,95
151,78,39,0,39,19,98
233,140,70,0,105,15,93
189,106,35,0,70,19,98
343,49,98,0,147,90,95
524,316,0,0,63,17,80
222,159,47,0,15,15,93
45,103,103,34,0,0,99
36,131,0,0,65,0,99
456,329,164,0,164,17,80
655,84,67,16,84,75,91
1326,83,16,16,0,77,64
36,67,33,0,67,30,100
200,171,68,0,136,15,93
358,224,101,0,20,57,90
170,108,108,0,0,19,98
181,216,72,0,36,15,93
277,69,34,0,34,90,95
57,358,89,29,29,43,96
112,295,187,0,53,25,87
191,118,16,33,118,19,98
417,371,32,48,96,57,90
1004,47,20,0,33,65,74
287,0,13,0,0,90,95
480,517,258,0,0,99,78
186,377,0,0,125,7,88
445,582,194,0,0,99,78
445,812,0,0,0,21,65
407,449,64,0,0,99,78
181,748,62,0,0,58,85
141,452,129,0,0,7,88
161,349,58,0,58,43,96
265,193,0,0,0,15,93
133,881,62,0,0,58,85
637,712,259,0,0,46,58
281,874,62,0,0,58,85
278,583,64,0,0,7,88
132,758,0,0,63,58,85
482,194,194,0,64,17,80
204,503,0,0,62,7,88
562,711,258,0,0,46,58
164,179,0,0,119,15,93
73,168,126,0,42,35,97
604,258,129,0,0,17,80
159,1074,126,0,0,10,70
89,64,0,0,0,30,100
437,501,0,62,62,99,78
448,453,0,0,0,99,78
343,560,186,0,62,84,75
437,777,259,64,129,21,65
261,374,124,62,124,67,83
509,518,0,0,0,99,78
82,1227,245,0,81,40,63
124,250,0,62,62,43,96
599,575,127,0,0,99,78
74,952,127,63,0,10,70
1368,147,22,0,11,77,64
66,507,72,0,0,59,92
51,207,69,0,0,0,99
61,268,0,0,38,43,96
34,332,66,66,0,43,96
1173,345,67,9,0,32,61
534,387,322,0,0,28,71
215,812,62,0,0,58,85
518,259,64,0,64,17,80
437,251,0,0,0,57,90
231,388,0,0,0,7,88
718,224,269,0,0,42,67
247,687,0,0,0,58,85
440,577,128,0,0,99,78
51,502,0,0,0,59,92
294,581,258,0,0,84,75
538,1101,183,0,0,21,65
397,1036,323,0,0,21,65
227,192,211,19,57,60,89
82,465,58,0,116,59,92
503,194,64,0,0,17,80
411,0,0,0,0,90,95
495,258,0,0,0,57,90
384,482,50,50,0,99,78
450,226,0,0,0,57,90
56,125,125,0,0,35,97
390,259,129,0,64,57,90
207,125,0,0,0,19,98
640,712,194,0,0,46,58
175,631,0,63,63,58,85
644,778,64,64,64,46,58
23,694,0,0,0,58,85
457,452,64,64,64,99,78
90,253,63,0,63,43,96
1216,197,14,0,0,65,74
682,185,26,0,0,75,91
453,201,201,0,67,17,80
81,67,0,0,0,30,100
680,518,64,0,0,4,76
22,494,0,0,0,59,92
7,0,0,0,0,30,100
65,184,0,0,61,0,99
300,556,0,0,0,7,88
24,308,123,0,123,43,96
126,483,0,0,0,59,92
46,434,0,0,62,59,92
212,276,138,0,0,15,93
25,246,61,0,0,0,99
16,138,69,0,0,0,99
23,123,0,0,0,0,99
9,138,69,0,0,0,99
34,61,123,0,123,35,97
78,206,137,0,68,35,97
43,246,123,0,0,43,96
73,619,137,68,0,20,86
43,307,123,0,61,43,96
8,0,0,0,0,30,100
23,369,0,0,61,43,96
13,229,0,0,57,0,99
15,184,184,61,123,35,97
3,0,68,0,0,30,100
24,185,123,0,0,0,99
5,138,69,0,0,0,99
81,739,61,0,0,58,85
11,712,332,0,285,5,73
15,123,61,0,61,0,99
27,69,207,69,0,35,97
6,308,123,61,123,43,96
51,380,285,0,47,25,87
119,0,0,0,0,30,100
247,0,35,0,0,19,98
39,70,0,0,0,30,100
6,0,0,0,0,30,100
111,0,0,0,0,30,100
253,0,0,0,0,19,98
51,123,0,0,61,0,99
36,138,0,0,0,0,99
10,123,0,0,0,0,99
5,138,276,69,0,35,97
55,185,61,0,0,0,99
278,982,491,0,0,95,50
21,123,123,0,61,35,97
19,69,69,0,0,30,100
50,123,184,0,0,35,97
45,68,137,0,0,35,97
249,29,14,0,7,19,98
483,7,14,0,0,75,91
7,175,0,0,87,0,99
60,14,0,0,0,30,100
596,29,0,0,0,75,91
103,0,0,0,0,30,100
115,0,0,0,0,30,100
34,123,123,0,0,35,97
53,69,0,0,0,30,100
27,79,0,0,79,30,100
4,279,139,0,0,43,96
121,169,0,0,0,0,99
196,0,45,0,0,19,98
160,0,0,0,0,19,98
192,109,0,0,0,19,98
164,0,98,0,0,19,98
38,0,82,0,0,30,100
17,0,0,0,0,30,100
18,433,123,0,0,59,92
102,484,207,0,69,20,86
23,185,0,0,0,0,99
14,207,0,0,69,0,99
46,247,61,0,0,43,96
450,34,68,17,51,90,95
773,491,218,54,81,42,67
271,408,190,27,27,67,83
398,533,133,0,26,99,78
547,390,111,27,83,99,78
722,956,273,81,27,21,65
410,203,118,0,16,57,90
133,252,210,126,168,25,87
343,215,134,0,0,57,90
136,339,296,84,169,41,84
83,467,212,0,127,20,86
563,754,161,80,80,46,58
244,488,140,65,97,7,88
0,774,232,0,774,34,68
798,846,272,27,81,46,58
707,656,295,65,147,46,58
632,1013,278,50,101,21,65
304,1085,298,135,108,95,50
395,444,177,35,124,99,78
381,1353,394,28,169,1,52
360,639,221,24,73,84,75
861,134,53,26,26,24,81
312,1828,574,104,182,78,37
445,860,147,49,196,21,65
97,1510,424,53,238,3,47
170,323,150,21,107,25,87
192,293,130,32,32,15,93
617,319,191,21,127,42,67
330,129,64,0,21,90,95
406,148,190,21,105,60,89
299,142,71,0,0,90,95
398,338,190,0,84,67,83
171,575,213,0,106,20,86
466,428,315,22,112,28,71
264,440,132,0,66,7,88
371,275,63,0,63,57,90
169,213,85,0,64,15,93
235,317,169,0,21,67,83
142,821,164,0,109,58,85
336,176,0,0,44,57,90
547,233,84,0,105,17,80
208,242,66,0,44,15,93
209,330,154,22,66,67,83
204,426,224,0,89,67,83
202,221,88,0,66,15,93
357,336,112,0,89,67,83
76,108,144,0,108,35,97
421,452,205,41,102,99,78
81,187,107,0,107,35,97
368,254,84,0,63,57,90
161,236,43,21,86,15,93
156,340,63,0,106,43,96
53,1391,370,92,278,3,47
42,1953,292,0,585,76,26
218,204,90,0,22,15,93
328,253,190,21,63,60,89
161,287,88,0,132,15,93
272,486,105,0,42,7,88
637,372,165,0,124,42,67
298,488,150,37,93,67,83
173,308,176,22,66,25,87
165,446,212,0,127,25,87
32,348,185,0,69,25,87
223,211,21,0,63,15,93
209,154,66,0,88,15,93
415,232,42,0,63,57,90
155,1839,294,0,367,78,37
287,287,88,0,66,15,93
459,357,156,22,156,99,78
253,287,110,0,66,15,93
97,336,179,0,156,25,87
80,365,0,0,73,43,96
78,1043,417,0,139,50,57
318,308,154,0,0,67,83
367,317,190,0,105,67,83
136,332,66,0,110,43,96
341,359,148,21,84,67,83
228,446,200,22,156,67,83
112,283,118,23,47,43,96
100,511,234,21,127,20,86
107,331,110,0,154,25,87
137,571,296,42,169,5,73
102,531,288,0,66,20,86
116,537,112,22,112,59,92
173,308,154,0,88,25,87
87,509,154,22,154,20,86
148,275,296,42,105,25,87
404,451,121,0,121,99,78
372,717,110,55,276,84,75
55,1036,644,56,392,86,40
81,621,414,41,331,5,73
413,308,61,0,61,57,90
490,272,90,0,90,17,80
254,65,97,0,65,19,98
264,254,92,0,0,15,93
864,317,317,63,105,42,67
259,158,45,0,113,15,93
244,380,201,22,178,67,83
159,471,141,0,70,7,88
266,380,246,67,156,67,83
767,649,121,0,60,46,58
327,447,255,21,63,67,83
553,317,52,0,105,17,80
271,160,53,0,53,15,93
349,370,158,0,105,67,83
318,484,161,0,0,67,83
642,160,160,0,0,17,80
280,213,53,0,159,15,93
524,213,266,0,0,17,80
459,53,214,0,214,60,89
405,316,211,0,105,67,83
172,164,273,0,164,35,97
417,214,267,0,53,60,89
235,322,0,0,0,15,93
505,106,265,106,159,60,89
462,261,157,0,52,17,80
470,370,52,0,52,99,78
215,293,195,0,97,67,83
503,267,267,0,106,28,71
112,484,161,0,53,20,86
489,320,160,0,53,17,80
253,214,214,0,107,60,89
125,53,107,0,0,19,98
413,214,428,53,160,28,71
299,318,212,0,0,67,83
317,160,0,0,160,15,93
495,53,213,0,53,75,91
320,376,215,0,53,67,83
186,107,53,0,107,19,98
223,214,107,0,107,15,93
275,214,268,0,107,60,89
478,211,423,52,105,28,71
214,657,270,0,154,84,75
268,518,207,0,207,84,75
357,53,160,53,0,90,95
382,318,371,53,53,28,71
724,266,266,0,0,42,67
370,535,214,0,285,84,75
368,160,53,0,160,57,90
235,214,0,0,53,15,93
278,316,158,0,105,67,83
289,54,218,54,54,60,89
222,215,53,0,53,15,93
117,134,67,0,0,0,99
1479,102,58,0,29,77,64
325,482,214,0,53,67,83
269,579,158,0,0,84,75
385,322,161,0,53,67,83
281,215,516,129,215,41,84
400,374,428,53,53,28,71
114,53,0,0,0,19,98
193,267,321,0,53,41,84
139,322,429,53,214,41,84
297,107,214,0,0,60,89
223,430,215,0,107,67,83
504,214,214,53,0,17,80
134,263,105,0,105,15,93
412,320,213,0,53,67,83
381,214,214,0,53,60,89
302,161,269,0,215,60,89
396,214,321,0,53,60,89
176,106,265,0,0,35,97
432,374,267,53,106,28,71
373,234,292,0,0,60,89
373,106,267,0,53,60,89
175,557,202,0,101,20,86
426,213,427,106,106,28,71
590,267,374,0,160,28,71
365,316,316,0,0,67,83
531,322,214,0,107,17,80
405,158,316,0,105,60,89
271,468,260,0,156,67,83
344,365,146,0,73,67,83
199,547,145,0,0,7,88
1780,182,60,30,15,54,54
187,267,106,0,53,15,93
241,379,162,0,54,67,83
454,214,267,0,0,60,89
190,162,487,108,54,41,84
447,321,374,0,53,28,71
513,99,249,0,0,17,80
560,214,107,0,0,17,80
390,271,271,0,108,60,89
370,374,267,0,53,67,83
569,267,427,0,53,28,71
506,324,602,46,185,28,71
2596,52,30,7,0,11,27
240,76,57,0,0,19,98
797,99,39,0,0,24,81
1791,108,83,0,24,54,54
127,198,0,0,198,45,94
41,88,0,0,88,0,99
143,66,133,0,0,19,98
17,88,0,0,0,30,100
13,57,0,0,0,30,100
62,0,0,0,0,30,100
108,173,0,0,0,0,99
208,0,0,0,0,19,98
19,0,0,0,0,30,100
70,187,62,0,124,0,99
85,261,0,0,87,43,96
112,120,0,0,60,0,99
0,194,0,0,0,0,99
3158,94,31,0,7,72,20
2090,82,22,0,14,88,42
106,0,0,0,0,30,100
63,273,109,0,109,43,96
539,184,123,20,61,17,80
4449,52,35,5,0,8,11
2,136,68,136,136,0,99
523,1188,1114,0,445,31,32
358,1642,656,0,410,49,29
959,1369,913,228,228,23,28
833,140,187,46,35,24,81
620,2121,1136,227,530,39,13
446,2002,721,320,560,82,15
629,2249,1724,299,899,39,13
231,1431,477,0,477,85,33
392,1024,315,236,315,95,50
319,1565,460,276,644,49,29
487,1194,671,223,223,27,39
784,1642,410,0,164,23,28
511,222,178,0,89,17,80
381,2365,1351,337,878,6,9
471,1969,984,378,454,82,15
298,1856,564,80,726,82,15
1295,242,242,14,71,2,51
7,712,475,79,79,36,69
1901,176,189,37,50,54,54
371,1352,901,150,525,31,32
154,1261,157,78,315,40,63
686,2918,823,374,448,53,7
121,2067,536,229,536,76,26
613,347,347,31,31,42,67
1745,729,300,28,85,51,34
519,1064,836,228,608,31,32
190,1111,714,317,634,86,40
516,1569,863,78,392,91,23
115,1276,600,75,450,85,33
669,1862,819,223,521,82,15
701,1555,900,0,0,91,23
757,120,107,6,33,24,81
860,2086,670,74,447,82,15
1948,284,329,29,29,51,34
3816,485,543,28,42,8,11
804,1961,811,202,540,82,15
297,1029,554,79,237,95,50
777,253,354,37,12,42,67
33,419,359,59,119,41,84
179,1590,556,79,238,56,36
361,1205,828,301,602,31,32
50,2895,1206,120,683,13,6
1274,81,23,11,0,77,64
339,192,210,17,35,60,89
50,127,318,63,63,35,97
13,213,479,106,159,41,84
320,258,258,68,40,60,89
121,0,0,0,0,30,100
41,0,0,0,0,30,100
308,0,0,3,3,90,95
8,83,0,0,83,30,100
24,79,0,0,0,30,100
5,68,68,0,68,30,100
183,5,0,0,5,19,98
110,0,9,9,0,30,100
319,0,3,0,0,90,95
338,3,0,0,0,90,95
364,0,3,0,0,90,95
316,6,6,0,3,90,95
316,0,0,0,0,90,95
229,102,0,0,51,19,98
348,0,0,57,114,90,95
81,0,0,55,0,30,100
309,0,3,0,0,90,95
926,13,3,0,0,24,81
406,0,0,0,0,90,95
481,0,0,0,0,75,91
61,33,0,0,0,30,100
299,0,0,0,0,90,95
3,0,0,0,79,30,100
16,0,0,0,0,30,100
277,3,0,0,3,90,95
275,78,104,0,26,90,95
97,0,0,0,9,30,100
510,0,0,0,0,75,91
331,0,3,0,3,90,95
0,0,0,0,0,30,100
4,0,0,0,0,30,100
7,79,0,0,79,30,100
0,155,0,0,233,45,94
60,1249,543,108,108,44,46
143,1167,495,70,389,22,48
10,868,0,0,173,58,85
36,1607,43,86,390,63,53
72,1228,129,0,129,40,63
270,419,179,59,299,98,79
482,882,271,0,339,21,65
324,416,119,0,416,98,79
606,910,260,0,325,21,65
7,759,402,0,268,36,69
124,995,718,55,276,80,49
310,1227,886,68,409,31,32
70,1119,344,86,387,22,48
282,771,275,55,165,94,62
75,1160,488,61,244,44,46
269,1084,474,67,338,95,50
228,587,195,130,260,84,75
166,777,457,45,137,36,69
297,537,537,119,358,61,60
301,884,272,0,204,94,62
32,1120,186,0,746,74,56
199,239,298,0,239,41,84
514,988,395,131,131,21,65
99,397,567,56,340,83,66
419,377,62,0,503,98,79
347,517,258,51,207,84,75
727,316,237,79,211,42,67
502,58,19,4,29,75,91
418,183,61,0,61,57,90
351,27,0,0,5,90,95
16,1221,574,0,502,22,48
224,121,0,0,121,19,98
324,501,313,125,219,84,75
132,243,182,0,60,35,97
24,539,119,0,239,16,82
217,1230,468,234,703,85,33
302,564,166,33,99,84,75
59,1026,307,0,153,50,57
141,186,37,0,74,15,93
32,1806,492,0,656,37,30
74,1383,465,70,593,85,33
68,860,0,78,391,73,72
46,1355,500,20,542,85,33
802,115,115,0,0,24,81
1093,165,91,0,55,65,74
14,2157,417,69,696,76,26
62,632,402,115,57,36,69
284,1221,195,146,341,1,52
471,590,328,0,393,66,59
413,632,126,126,253,84,75
29,2152,280,0,280,18,25
24,1237,154,0,670,74,56
88,1595,731,132,398,56,36
567,1250,592,65,526,49,29
37,1169,292,0,292,40,63
47,1314,246,0,410,22,48
16,1309,93,0,374,40,63
60,1625,221,0,221,63,53
53,1233,293,0,0,40,63
45,945,55,0,222,10,70
14,524,233,58,233,5,73
173,481,137,68,481,62,77
224,712,97,32,161,84,75
109,565,51,0,154,59,92
13,1333,321,183,873,33,38
46,1445,96,0,481,48,45
27,1618,186,0,249,63,53
143,359,0,0,89,43,96
116,169,84,0,42,0,99
27,814,0,0,58,58,85
19,589,196,0,196,20,86
0,1265,301,120,361,22,48
99,301,60,0,120,43,96
175,395,219,43,175,25,87
21,484,242,60,363,62,77
258,824,68,0,206,58,85
34,492,0,0,196,59,92
190,362,241,0,362,62,77
497,1162,820,0,478,27,39
258,695,57,57,289,84,75
291,120,0,0,60,90,95
158,178,178,44,178,35,97
294,1015,135,135,135,10,70
351,207,51,0,310,98,79
156,390,0,0,0,7,88
30,1253,100,0,451,74,56
1546,173,52,17,104,54,54
444,540,151,16,168,99,78
139,482,120,60,120,7,88
721,265,147,29,147,4,76
87,339,254,0,127,25,87
89,1173,645,234,410,86,40
409,1352,743,202,202,91,23
236,603,139,0,232,84,75
419,403,100,50,353,98,79
100,993,552,110,276,50,57
523,717,195,0,521,66,59
67,1233,411,58,411,22,48
288,1599,365,0,91,3,47
241,1189,139,0,139,40,63
264,1133,226,45,135,95,50
231,1426,203,0,163,40,63
276,1098,457,0,183,95,50
143,1205,172,0,43,40,63
110,1032,0,0,89,10,70
719,932,186,0,111,21,65
165,1074,268,0,89,10,70
397,933,69,0,241,21,65
72,1174,451,0,180,50,57
119,1643,691,43,259,56,36
118,1089,181,0,45,10,70
142,1189,339,0,212,95,50
124,1505,273,45,182,3,47
132,1008,168,0,252,10,70
122,724,181,0,90,58,85
45,1305,0,0,174,40,63
93,905,226,0,135,10,70
73,1059,381,0,169,50,57
324,1588,226,0,136,3,47
239,2271,329,0,366,18,25
141,544,45,0,136,59,92
42,1190,155,0,0,40,63
239,1037,315,0,225,95,50
918,1212,471,0,202,47,35
688,640,122,0,183,46,58
181,1206,402,0,134,95,50
62,1025,299,0,128,10,70
326,904,226,0,135,94,62
76,1203,214,42,429,74,56
610,719,0,0,172,46,58
200,1777,455,45,227,78,37
308,1699,158,0,474,63,53
156,949,180,0,180,10,70
276,2275,159,39,159,18,25
157,1483,224,0,89,3,47
75,1494,128,0,85,63,53
253,905,181,0,90,94,62
167,757,84,0,84,58,85
165,1902,407,0,181,78,37
102,1143,214,0,357,74,56
148,1491,226,0,180,3,47
215,856,128,0,42,58,85
152,1042,181,45,136,10,70
257,1556,311,0,259,3,47
634,948,271,45,225,21,65
326,1547,773,42,214,81,31
296,1269,136,0,90,1,52
132,1741,161,40,323,63,53
435,768,180,0,90,21,65
104,1468,302,0,215,3,47
294,1967,411,0,183,78,37
57,1546,300,0,214,3,47
483,1527,201,40,120,1,52
83,640,42,0,85,59,92
145,1123,134,0,44,10,70
849,130,87,0,32,24,81
639,109,121,0,72,75,91
19,308,123,0,61,43,96
908,141,43,10,54,24,81
358,525,142,32,54,99,78
28,854,427,0,355,96,55
249,439,199,79,239,98,79
157,288,66,44,110,15,93
670,54,32,32,54,75,91
259,183,96,10,140,15,93
171,111,41,0,27,19,98
284,170,65,0,26,15,93
13,397,317,79,317,62,77
1311,180,54,9,9,77,64
95,979,287,57,345,73,72
46,937,216,72,288,73,72
211,1111,268,76,191,95,50
4,1409,281,93,563,48,45
309,305,67,0,67,15,93
536,197,21,21,153,17,80
161,633,369,17,246,5,73
62,622,136,19,330,16,82
240,426,213,0,298,98,79
409,62,31,0,0,90,95
60,332,221,27,83,25,87
364,155,0,0,31,90,95
201,66,50,0,50,19,98
438,74,74,0,42,90,95
40,904,155,93,280,73,72
691,223,74,18,18,4,76
121,87,87,0,87,19,98
412,327,178,0,59,67,83
7,482,241,0,120,20,86
57,550,148,42,84,20,86
27,70,14,0,98,30,100
80,430,251,0,71,25,87
22,1187,69,0,139,40,63
187,1038,361,0,316,95,50
20,968,56,113,170,10,70
227,257,68,0,103,15,93
375,420,267,114,267,98,79
703,235,78,0,56,4,76
53,384,171,42,128,25,87
58,122,0,0,35,0,99
59,954,204,113,136,10,70
376,1267,543,77,413,49,29
34,344,0,0,229,45,94
1871,366,141,28,56,51,34
5,275,137,0,137,25,87
163,760,428,0,95,36,69
134,588,141,23,94,20,86
175,390,130,0,260,98,79
106,453,181,0,90,20,86
624,234,100,0,100,17,80
741,731,279,0,107,46,58
7,1056,440,0,308,50,57
224,629,141,12,205,84,75
14,668,0,0,267,16,82
1283,250,41,41,125,77,64
55,1060,128,128,128,10,70
406,1318,229,57,286,1,52
320,608,76,0,228,84,75
27,1863,345,0,138,78,37
226,2710,328,0,164,18,25
187,1137,200,0,401,74,56
314,557,202,0,557,66,59
181,1761,402,100,603,37,30
65,1752,625,0,500,37,30
7,1633,544,68,544,37,30
438,286,179,0,47,57,90
212,671,116,58,262,84,75
35,549,109,27,54,59,92
380,239,0,21,87,57,90
109,345,125,0,62,43,96
152,210,140,0,84,15,93
104,207,103,0,62,0,99
269,153,69,13,125,15,93
128,651,168,63,315,16,82
928,136,107,0,39,24,81
382,1579,581,187,394,49,29
453,549,338,21,380,66,59
151,2317,598,0,523,18,25
730,519,311,0,121,42,67
283,595,290,30,183,84,75
421,56,28,28,0,90,95
421,214,136,19,116,57,90
628,126,189,31,126,17,80
267,637,245,0,269,84,75
349,306,47,0,23,57,90
49,2143,535,89,625,76,26
222,1089,198,99,445,74,56
3,2589,767,479,1150,26,8
73,1825,451,150,601,37,30
607,661,53,0,160,46,58
394,1516,665,184,628,49,29
56,274,54,0,164,43,96
116,1157,325,108,361,22,48
82,2830,744,0,1117,26,8
190,1079,560,249,456,86,40
353,190,23,0,71,57,90
59,1442,673,288,288,56,36
315,767,309,125,251,94,62
127,416,113,0,75,7,88
179,188,0,0,23,15,93
13,801,160,0,240,73,72
143,291,91,15,30,43,96
35,202,81,0,40,0,99
105,397,238,63,79,25,87
61,525,270,63,95,20,86
27,526,170,0,46,20,86
104,371,281,29,133,25,87
241,549,204,0,78,84,75
67,389,152,16,16,25,87
27,152,25,0,50,0,99
116,960,443,29,251,50,57
78,733,156,46,109,58,85
37,535,290,15,91,20,86
165,600,126,47,173,84,75
205,659,153,30,199,84,75
204,1036,338,59,119,95,50
163,870,336,45,152,94,62
57,464,64,0,80,59,92
46,542,217,15,93,20,86
290,313,223,44,89,67,83
250,516,302,35,89,84,75
0,3584,1592,597,995,92,5
49,719,899,179,449,80,49
138,574,246,41,123,20,86
125,633,281,70,211,5,73
19,1597,657,187,469,37,30
153,1027,440,58,117,50,57
118,811,324,54,378,96,55
209,510,78,0,157,7,88
139,24,72,24,48,19,98
299,218,31,0,78,15,93
39,514,57,57,286,16,82
3,676,245,122,122,20,86
3,1987,411,0,548,76,26
2,794,99,0,0,58,85
277,221,0,0,0,15,93
88,373,82,0,82,43,96
150,133,0,0,0,19,98
257,519,136,81,355,98,79
18,374,374,0,467,62,77
11,799,99,0,99,58,85
394,85,214,0,42,60,89
117,399,39,0,0,43,96
220,172,172,43,301,45,94
62,270,232,0,77,25,87
237,223,134,0,89,15,93
333,372,0,0,0,57,90
383,386,85,0,128,99,78
435,184,184,92,153,60,89
247,247,0,0,0,15,93
550,214,85,42,171,17,80
171,323,71,35,71,15,93
0,799,213,53,372,73,72
149,389,172,43,259,25,87
226,247,41,0,165,15,93
54,472,42,0,171,59,92
32,360,180,0,496,62,77
257,53,0,0,53,19,98
201,0,53,0,0,19,98
74,604,129,43,388,16,82
164,313,0,0,352,45,94
48,816,42,0,300,73,72
153,262,43,0,87,15,93
122,558,85,0,85,59,92
286,298,99,0,132,15,93
45,646,172,43,258,16,82
152,301,86,0,172,45,94
92,264,0,44,220,45,94
1,214,128,0,214,45,94
347,440,44,44,44,7,88
352,119,39,0,119,90,95
203,62,0,0,7,19,98
543,65,26,13,19,75,91
151,631,299,99,332,5,73
438,334,66,33,200,98,79
336,666,333,0,458,66,59
100,408,111,0,222,25,87
177,199,28,28,28,15,93
199,421,120,0,120,7,88
1266,226,226,0,28,2,51
260,28,28,0,28,90,95
610,1313,257,28,142,1,52
159,226,85,28,0,15,93
393,142,171,0,0,60,89
328,454,272,30,60,67,83
191,200,114,0,28,15,93
640,242,208,34,34,17,80
520,183,61,40,61,17,80
187,0,0,0,28,19,98
175,113,56,0,0,19,98
199,120,72,0,0,19,98
180,28,114,0,0,19,98
135,174,262,0,116,35,97
867,232,41,0,41,24,81
231,71,23,23,0,19,98
223,313,142,0,28,15,93
167,495,204,87,116,20,86
774,35,0,0,7,24,81
410,142,56,0,0,57,90
99,487,86,28,57,59,92
247,178,59,0,0,15,93
115,179,35,35,0,0,99
623,47,119,0,143,75,91
114,24,24,0,24,30,100
386,95,119,23,95,90,95
238,167,95,0,95,15,93
310,83,44,4,34,90,95
419,119,71,23,0,90,95
44,71,23,23,23,30,100
578,193,217,24,96,17,80
16,48,24,0,0,30,100
174,143,71,0,0,19,98
227,183,73,0,36,15,93
42,0,198,0,66,35,97
2,0,0,0,37,30,100
493,95,285,23,71,60,89
79,0,0,0,53,30,100
100,71,190,23,23,35,97
0,23,47,0,23,30,100
587,195,162,32,97,17,80
182,71,47,0,47,19,98
255,95,119,47,23,19,98
212,164,49,0,16,15,93
547,154,176,22,110,17,80
29,24,24,24,24,30,100
571,119,95,0,47,75,91
791,46,42,15,11,24,81
466,66,41,0,6,75,91
583,85,106,21,106,75,91
88,336,168,42,84,25,87
930,314,209,0,104,32,61
132,792,99,99,0,58,85
8,744,93,0,93,58,85
158,328,252,25,75,25,87
104,316,339,45,90,41,84
180,435,314,48,96,41,84
522,259,159,19,19,17,80
314,458,265,96,24,67,83
256,120,168,48,48,60,89
210,151,189,75,0,60,89
394,617,462,77,0,61,60
298,608,354,177,101,61,60
127,225,135,0,45,35,97
151,354,253,50,75,25,87
43,688,503,264,158,36,69
984,81,40,0,20,65,74
729,170,362,42,85,42,67
124,241,193,96,96,25,87
202,292,179,0,44,67,83
410,264,433,48,168,28,71
423,474,258,86,43,99,78
193,67,179,22,67,35,97
389,324,278,46,254,98,79
226,112,225,0,45,60,89
482,289,334,89,89,28,71
301,139,162,0,46,60,89
165,422,187,93,140,25,87
93,180,203,0,45,35,97
162,481,228,101,126,20,86
105,202,76,25,50,0,99
336,129,77,0,25,90,95
628,471,209,0,26,42,67
0,80,160,0,80,35,97
393,482,355,76,50,28,71
83,255,127,0,127,25,87
17,295,689,0,196,83,66
590,412,412,108,86,28,71
346,56,85,0,28,90,95
69,380,253,50,126,25,87
383,79,119,19,19,90,95
161,208,243,69,139,35,97
231,626,417,104,139,61,60
186,521,277,0,34,20,86
238,237,101,0,101,15,93
284,443,136,34,204,98,79
79,1419,397,170,0,3,47
118,347,69,34,104,43,96
16,609,121,0,406,16,82
40,935,519,103,259,50,57
333,11,23,5,17,90,95
387,22,22,13,9,90,95
810,29,10,7,7,24,81
104,911,398,227,227,50,57
91,1317,253,202,709,48,45
84,375,221,44,132,25,87
410,381,84,42,106,99,78
390,9,18,0,14,90,95
189,17,5,5,17,19,98
73,73,167,41,156,35,97
551,53,160,0,35,75,91
910,840,411,71,161,79,44
24,124,213,0,106,35,97
1317,66,31,7,9,77,64
352,94,71,0,142,90,95
89,301,543,120,301,83,66
1484,28,23,4,14,77,64
406,37,13,0,5,90,95
305,457,190,0,114,67,83
95,334,133,66,267,45,94
33,297,241,0,92,25,87
511,280,336,37,93,28,71
267,135,54,0,27,15,93
133,1263,1069,97,485,31,32
140,494,219,91,201,20,86
511,309,351,61,185,28,71
111,653,311,31,62,20,86
