overspeed,accel,decel,stop,start,cluster,score
486,31,0,0,62,58,87
542,288,0,0,32,21,83
359,157,0,0,157,25,88
6,811,258,36,368,68,62
42,461,54,0,298,5,89
357,95,0,0,63,25,88
756,94,62,0,31,18,76
830,201,0,0,0,71,81
2,539,0,0,359,19,75
156,243,121,24,97,37,92
125,379,25,0,75,37,92
255,224,128,0,64,37,92
700,125,31,0,94,18,76
543,224,32,0,32,21,83
769,219,62,0,31,18,76
600,160,0,0,64,58,87
765,256,64,32,96,18,76
382,451,210,30,270,13,74
74,883,110,0,441,68,62
279,262,47,0,190,66,90
556,192,0,0,0,58,87
321,252,94,0,126,66,90
635,256,32,32,64,18,76
644,94,126,0,126,58,87
661,32,32,0,96,58,87
566,100,0,0,166,25,88
580,146,36,0,36,58,87
452,156,0,0,94,25,88
663,191,95,0,0,58,87
746,94,31,0,94,71,81
430,160,32,0,32,25,88
620,94,94,0,94,58,87
535,129,64,0,97,25,88
409,192,32,0,64,25,88
672,283,94,0,63,18,76
569,224,32,0,96,25,88
743,188,94,0,62,18,76
490,288,32,0,32,21,83
744,173,115,0,115,18,76
729,316,170,0,121,18,76
555,348,116,0,69,21,83
250,90,0,0,60,80,96
440,400,40,0,0,21,83
277,767,118,0,590,68,62
250,253,0,0,84,66,90
1,163,81,0,81,47,99
308,188,62,0,94,97,94
642,224,128,0,32,18,76
39,283,170,56,340,43,84
659,192,0,0,64,58,87
568,155,0,0,0,58,87
493,160,0,0,32,58,87
623,156,31,0,0,58,87
714,221,110,11,55,18,76
534,156,31,0,15,58,87
129,149,42,0,42,16,97
871,82,61,0,20,71,81
575,261,112,0,0,21,83
336,210,105,0,35,66,90
245,76,38,0,0,97,94
63,167,41,0,83,47,99
238,189,37,0,0,97,94
236,351,248,62,227,57,80
139,217,72,72,0,16,97
60,122,40,122,162,16,97
480,42,85,0,85,25,88
75,314,0,34,69,37,92
571,188,113,0,75,25,88
177,490,0,54,109,84,86
207,87,87,0,116,97,94
560,150,225,37,0,18,76
0,2368,78,0,473,89,25
9,691,599,92,1059,8,47
7,1948,683,139,847,82,13
0,1536,164,54,548,1,37
10,1865,262,29,816,39,22
0,1669,790,87,1669,7,17
0,1023,60,0,662,26,48
32,1055,490,75,1093,8,47
69,1219,714,252,1555,7,17
58,950,691,0,604,15,38
9,695,509,46,741,8,47
0,1889,349,0,1364,39,22
0,2015,183,91,1099,39,22
1,730,417,52,991,8,47
0,2007,286,0,1204,39,22
15,1493,397,111,826,9,28
0,898,539,119,1197,8,47
0,1832,422,281,1080,39,22
4,1630,689,0,815,9,28
0,1494,254,127,1080,9,28
2,736,163,81,491,68,62
10,1347,511,185,418,72,39
0,1067,915,228,1296,7,17
32,1459,519,129,1135,9,28
0,5920,870,0,1044,69,1
311,1568,231,71,481,1,37
78,1323,248,0,744,1,37
203,1511,111,0,447,34,50
161,600,75,150,375,10,77
160,426,142,0,213,57,80
790,501,250,0,125,54,64
113,1328,166,83,747,1,37
628,1441,282,14,664,63,27
1706,998,193,32,563,93,31
573,650,520,65,390,28,53
107,2575,404,147,956,94,12
111,1746,623,166,956,82,13
598,1016,435,48,532,24,30
728,605,216,21,43,54,64
1212,289,103,0,62,20,59
32,1708,53,53,267,12,40
1567,836,113,32,211,93,31
88,2703,457,41,706,94,12
473,482,241,0,200,13,74
997,945,348,49,323,29,29
459,376,62,0,376,13,74
597,884,0,0,189,52,46
3635,299,141,17,70,35,10
252,1062,141,0,141,40,58
410,439,87,21,65,21,83
284,1082,360,60,360,95,52
178,1862,401,73,693,1,37
701,688,0,0,62,54,64
173,2491,586,219,952,79,8
144,561,14,14,154,5,89
1566,181,36,0,72,20,59
608,1157,204,34,136,40,58
140,2045,272,45,818,39,22
1273,169,84,0,84,20,59
41,2169,368,122,982,39,22
396,887,118,0,118,64,73
99,2037,306,83,697,98,26
115,1292,0,0,344,34,50
65,1647,282,0,470,1,37
176,1910,498,207,830,82,13
46,2577,540,0,748,94,12
144,2193,331,82,1034,39,22
7,1975,169,0,649,98,26
802,850,202,20,384,52,46
251,2546,806,42,1103,79,8
258,1542,385,85,642,63,27
2231,107,38,2,25,61,34
235,629,256,0,139,10,77
10,870,308,0,168,60,70
2,2013,604,0,134,12,40
152,792,220,0,308,68,62
119,48,12,0,0,70,98
2221,113,22,0,22,61,34
220,2504,424,127,551,89,25
150,2654,184,36,516,89,25
391,1162,452,129,710,15,38
219,1350,286,0,736,1,37
402,2031,458,65,589,65,14
891,939,201,33,335,52,46
779,752,57,0,115,54,64
213,3287,811,85,896,2,5
105,1355,356,142,570,72,39
57,598,54,0,81,5,89
2643,535,149,15,63,22,18
130,755,120,60,332,10,77
1435,274,48,0,0,20,59
169,732,73,0,73,33,85
1499,431,121,13,26,30,41
427,644,169,11,33,64,73
2760,103,12,0,12,61,34
1076,99,14,14,56,77,72
3189,256,69,0,23,50,20
655,417,25,0,0,18,76
1067,739,199,24,8,32,42
112,1467,314,0,209,6,44
351,1428,238,59,297,6,44
87,1174,78,0,78,76,61
209,899,163,27,245,10,77
757,271,49,0,49,18,76
249,947,189,0,31,33,85
196,1000,0,0,181,17,68
192,2175,1196,0,543,62,16
129,388,0,0,38,37,92
215,953,326,27,245,95,52
326,695,77,0,386,10,77
176,804,195,0,65,33,85
207,645,0,0,0,33,85
231,787,112,0,112,33,85
317,1435,591,0,253,74,36
70,1752,519,194,519,1,37
155,998,316,97,170,17,68
75,1034,197,0,49,17,68
16,1467,407,27,271,0,35
207,1068,314,0,251,95,52
272,917,367,0,183,23,55
301,834,135,0,90,33,85
266,511,22,0,66,84,86
158,633,211,0,105,31,82
427,1124,348,0,133,40,58
11,1024,274,0,199,17,68
36,113,0,0,0,47,99
30,0,0,0,0,92,100
27,0,0,0,37,92,100
21,0,0,0,0,92,100
47,0,0,0,0,92,100
0,0,0,0,0,92,100
43,0,0,0,0,92,100
278,0,0,0,0,80,96
434,0,0,0,0,80,96
322,8,0,0,0,80,96
456,12,0,0,0,58,87
90,0,0,0,0,92,100
28,0,0,0,0,92,100
23,0,0,0,0,92,100
41,0,0,0,0,92,100
23,0,0,0,0,92,100
329,0,41,0,0,80,96
47,0,0,0,0,92,100
57,39,0,0,0,92,100
32,0,0,0,0,92,100
96,37,0,37,37,70,98
72,0,37,0,0,70,98
38,0,0,0,43,92,100
29,0,0,0,0,92,100
24,0,0,0,0,92,100
67,0,0,0,0,92,100
61,0,0,0,0,92,100
34,0,0,0,0,92,100
19,0,0,0,0,92,100
37,0,0,0,0,92,100
2,0,0,0,0,92,100
0,0,0,0,0,92,100
34,0,0,0,0,92,100
11,0,0,0,0,92,100
26,0,0,0,0,92,100
95,0,0,0,0,92,100
63,0,0,0,0,92,100
88,0,0,0,0,92,100
77,0,0,0,0,92,100
24,0,0,0,0,92,100
21,0,0,0,0,92,100
37,37,0,0,0,47,99
69,78,39,0,0,47,99
23,37,0,0,0,47,99
27,0,0,0,0,92,100
25,0,0,0,0,92,100
21,0,0,0,0,92,100
43,37,37,0,0,92,100
38,0,0,0,0,92,100
82,41,0,0,0,92,100
30,0,0,0,0,92,100
21,37,0,0,0,47,99
212,27,27,27,0,70,98
23,0,0,0,38,92,100
37,0,0,0,0,92,100
34,0,37,0,0,92,100
27,0,60,0,0,92,100
130,0,0,0,0,70,98
17,0,37,0,0,92,100
658,0,8,0,0,58,87
114,10,0,0,0,70,98
32,0,0,0,0,92,100
38,0,0,0,0,92,100
43,0,0,0,0,92,100
11,0,0,0,0,92,100
40,37,0,0,0,47,99
16,0,0,0,0,92,100
58,0,0,0,0,92,100
40,0,0,0,0,92,100
312,0,0,0,0,80,96
280,46,0,0,46,80,96
19,0,0,0,0,92,100
61,0,0,0,0,92,100
34,37,0,0,0,47,99
3,2223,698,63,1143,11,9
290,290,264,0,211,57,80
7,497,355,0,142,91,78
159,527,301,37,112,91,78
93,188,70,23,94,16,97
121,1962,1226,245,1062,67,11
162,447,186,0,111,57,80
186,769,384,96,160,90,57
66,1393,836,209,1323,9,28
0,881,400,80,400,73,54
43,2205,630,315,1512,11,9
1811,174,101,29,87,36,43
783,346,111,49,123,18,76
49,42,169,42,42,47,99
473,102,51,5,17,58,87
139,356,129,161,388,19,75
103,492,131,32,98,5,89
258,1125,204,0,68,40,58
145,640,121,0,152,33,85
105,2352,980,0,784,79,8
50,1072,357,102,561,26,48
204,126,105,42,84,97,94
255,207,41,20,41,97,94
79,516,193,0,129,14,91
60,466,359,35,107,91,78
3,533,467,0,133,31,82
128,559,50,0,152,5,89
13,1744,872,290,996,82,13
100,1405,332,36,591,72,39
366,1064,286,40,368,23,55
220,263,43,0,43,37,92
121,360,77,0,103,37,92
0,429,95,0,119,14,91
109,295,32,32,164,37,92
164,714,178,89,178,10,77
1,1085,0,0,394,17,68
13,488,130,0,293,5,89
6,982,687,196,294,96,49
2,391,293,293,97,43,84
230,721,138,110,277,10,77
125,403,73,0,73,37,92
4,925,427,142,142,99,56
5,572,71,0,143,5,89
114,470,156,52,52,14,91
49,601,240,120,300,48,69
76,1270,672,224,523,15,38
272,1119,1492,298,522,3,32
53,1585,648,216,216,0,35
33,2166,590,147,443,98,26
362,918,174,43,174,23,55
531,353,50,0,100,21,83
310,174,174,0,43,97,94
1005,1346,696,139,139,24,30
212,439,87,0,0,84,86
499,556,417,0,139,28,53
102,699,218,0,131,31,82
467,558,139,0,46,64,73
236,550,211,42,211,57,80
1105,90,113,22,113,77,72
494,722,337,96,48,23,55
349,325,139,0,46,66,90
301,604,279,0,46,64,73
23,480,174,43,43,14,91
467,270,315,90,270,53,79
70,225,225,45,45,14,91
361,651,418,0,325,46,60
127,479,174,0,87,14,91
297,232,232,46,46,53,79
35,131,131,0,0,47,99
395,464,232,46,139,53,79
254,611,174,0,130,64,73
566,842,210,35,280,23,55
96,587,45,0,135,5,89
187,510,417,46,324,48,69
651,41,41,41,83,58,87
255,506,63,31,31,84,86
185,923,125,0,83,17,68
411,177,88,0,44,25,88
474,278,0,46,46,21,83
102,175,219,43,43,44,95
308,417,417,46,185,91,78
333,829,349,43,174,23,55
356,900,195,39,195,23,55
489,125,41,41,0,25,88
784,209,167,0,83,18,76
3279,157,19,0,13,50,20
698,97,129,0,32,18,76
45,428,0,0,160,5,89
48,912,405,50,354,73,54
211,262,71,0,95,37,92
58,432,66,0,66,5,89
89,363,198,33,99,14,91
792,428,114,57,28,18,76
141,66,0,0,33,70,98
115,495,231,0,66,14,91
45,99,0,0,66,47,99
118,191,0,0,0,16,97
32,396,198,33,66,14,91
121,445,296,0,148,14,91
25,262,0,0,65,16,97
282,491,65,32,65,84,86
494,428,32,0,32,21,83
279,489,250,23,155,57,80
110,66,0,0,165,92,100
102,560,263,32,32,31,82
57,206,124,0,82,16,97
287,407,222,0,111,57,80
95,564,141,141,470,19,75
138,300,150,100,150,43,84
14,515,463,103,360,48,69
168,576,258,39,139,31,82
25,267,167,0,33,14,91
128,362,32,0,131,37,92
56,132,0,0,0,47,99
223,244,97,0,97,37,92
47,396,165,0,33,14,91
53,218,43,0,130,16,97
76,66,0,0,165,92,100
29,331,33,33,0,16,97
163,283,47,47,283,27,93
105,298,198,99,132,43,84
220,164,0,0,65,97,94
87,617,444,24,296,48,69
139,238,286,0,143,44,95
178,96,32,0,32,70,98
129,199,66,0,0,16,97
133,278,104,104,104,37,92
83,199,66,0,0,16,97
209,588,106,53,213,10,77
782,325,0,0,162,18,76
326,481,192,48,96,53,79
582,384,0,0,54,18,76
211,282,376,94,94,44,95
847,227,113,0,113,18,76
1189,363,290,0,109,30,41
18,1460,584,97,486,0,35
29,1637,385,96,288,0,35
565,109,109,0,273,25,88
328,149,49,49,99,25,88
34,677,193,0,290,19,75
49,921,276,0,92,60,70
30,1313,375,0,93,76,61
420,325,108,108,54,21,83
380,249,0,0,0,66,90
25,827,459,91,183,45,65
733,272,54,54,0,18,76
391,313,104,0,52,66,90
916,54,0,0,54,71,81
141,521,217,0,130,14,91
270,164,0,0,54,97,94
595,434,48,0,96,18,76
38,1196,92,0,0,76,61
648,422,158,52,105,38,66
508,646,258,0,0,54,64
840,436,54,0,163,18,76
591,191,191,0,63,18,76
181,91,91,0,0,97,94
0,1464,390,97,488,72,39
493,272,218,54,0,21,83
202,291,48,0,0,66,90
82,783,370,41,123,60,70
122,232,154,0,154,43,84
237,641,306,83,55,31,82
91,577,123,0,206,5,89
491,151,91,0,0,25,88
14,1465,488,97,390,0,35
379,868,264,75,113,23,55
788,175,100,25,0,18,76
214,342,0,0,85,84,86
642,463,0,46,46,18,76
17,978,489,97,586,8,47
410,84,127,0,42,25,88
289,222,89,0,89,66,90
15,980,294,0,588,26,48
176,855,285,0,142,60,70
27,1259,581,290,581,15,38
68,774,677,193,871,8,47
102,280,320,40,160,44,95
90,492,229,65,229,31,82
160,514,171,57,57,57,80
71,237,237,0,59,14,91
374,447,126,11,68,21,83
664,293,97,0,73,18,76
223,626,296,65,65,31,82
335,369,113,28,85,66,90
810,408,120,40,80,18,76
151,285,171,57,171,43,84
35,710,118,0,59,33,85
121,741,399,0,57,60,70
61,413,59,0,59,5,89
113,684,171,57,57,33,85
103,568,398,56,56,31,82
472,1069,743,0,232,78,33
36,275,137,0,0,14,91
150,484,121,30,30,84,86
808,361,241,0,30,18,76
123,399,171,57,0,14,91
89,532,236,0,59,31,82
134,341,398,56,170,91,78
106,590,354,59,118,31,82
79,341,56,56,56,37,92
442,550,301,35,319,13,74
970,520,113,22,67,51,63
91,513,342,0,0,31,82
86,531,354,0,59,31,82
128,742,285,0,0,60,70
46,590,295,59,118,31,82
312,480,192,32,32,57,80
502,1419,567,94,425,63,27
498,549,458,61,183,28,53
44,942,538,134,269,99,56
142,518,194,0,0,31,82
933,337,173,32,41,51,63
89,377,125,0,314,43,84
13,295,59,0,59,16,97
192,562,249,62,249,10,77
17,768,59,0,177,10,77
664,144,144,28,259,25,88
36,402,0,0,201,5,89
323,1004,150,100,451,95,52
52,375,250,0,187,14,91
6,413,0,59,118,37,92
162,668,182,0,303,10,77
98,501,125,62,250,5,89
86,779,0,48,292,10,77
52,483,0,0,193,5,89
264,773,193,96,580,68,62
139,565,188,0,251,10,77
5,418,0,0,179,5,89
136,565,62,0,376,19,75
20,354,236,0,295,43,84
65,501,188,0,62,14,91
206,471,117,0,117,57,80
194,376,188,0,188,57,80
93,354,177,0,413,19,75
122,1276,94,47,283,34,50
184,738,217,43,434,68,62
14,376,251,62,188,14,91
56,800,106,0,266,10,77
65,255,0,0,319,27,93
79,447,255,0,575,86,67
39,471,117,58,117,14,91
77,481,0,0,137,5,89
89,761,0,0,117,33,85
146,188,62,62,501,27,93
53,827,118,0,413,68,62
26,537,48,97,293,5,89
100,924,308,0,693,26,48
198,313,0,0,250,27,93
25,718,59,59,239,10,77
23,376,188,0,376,19,75
60,516,334,30,364,48,69
2,352,0,0,352,27,93
34,727,48,96,581,68,62
497,319,70,0,70,21,83
320,602,278,92,185,57,80
35,376,125,0,251,43,84
17,469,0,58,176,5,89
72,690,188,0,188,31,82
660,135,0,27,27,58,87
22,152,0,0,0,16,97
162,0,0,0,0,70,98
806,92,0,0,30,71,81
17,0,0,0,170,92,100
924,79,0,0,0,71,81
7,140,70,0,0,47,99
107,111,0,0,55,70,98
99,54,0,0,0,70,98
0,175,87,87,87,16,97
24,613,76,0,0,5,89
248,388,77,0,0,84,86
2,68,0,68,0,47,99
515,92,0,0,30,58,87
551,18,0,37,56,58,87
462,21,0,0,0,58,87
377,57,0,0,0,80,96
1362,52,0,17,8,20,59
1180,150,0,25,50,77,72
755,13,0,13,13,71,81
56,0,0,0,0,92,100
627,0,0,0,13,58,87
849,54,0,0,27,71,81
53,166,55,110,110,16,97
100,56,0,56,112,92,100
650,29,0,0,0,58,87
57,375,83,0,333,27,93
264,72,36,0,217,97,94
188,181,0,0,145,97,94
127,190,152,0,190,43,84
660,110,221,0,184,18,76
533,75,112,0,262,25,88
773,181,109,0,109,18,76
549,36,0,0,293,25,88
61,334,74,0,371,27,93
257,109,0,0,109,97,94
156,220,146,0,146,43,84
44,223,186,0,111,44,95
169,37,187,0,261,27,93
58,214,107,0,375,27,93
262,181,145,0,217,27,93
67,218,72,0,545,27,93
320,108,72,0,326,27,93
36,370,148,0,185,14,91
106,293,0,0,183,37,92
225,470,180,0,144,57,80
291,180,36,0,72,97,94
100,293,183,0,293,43,84
263,363,165,0,297,57,80
7,163,0,0,408,27,93
217,399,108,36,508,19,75
142,480,73,36,406,13,74
41,978,195,0,684,26,48
1186,335,129,0,116,20,59
1330,530,470,45,303,30,41
473,180,65,16,65,25,88
313,508,277,0,416,46,60
350,594,54,0,0,84,86
471,428,267,53,107,53,79
496,478,350,0,127,38,66
51,472,283,94,236,43,84
426,406,121,0,142,21,83
282,505,89,29,89,84,86
30,478,191,0,382,19,75
87,1853,725,80,644,59,19
846,261,130,16,32,51,63
655,670,430,0,335,54,64
1329,142,119,23,71,20,59
2,1540,308,77,308,0,35
57,686,98,0,392,19,75
107,479,239,47,191,31,82
2,858,184,61,122,60,70
63,643,0,80,321,19,75
585,675,197,16,214,54,64
1026,748,299,14,269,32,42
9,894,417,0,477,73,54
96,634,0,0,444,19,75
825,379,63,0,126,18,76
175,418,272,54,345,43,84
612,262,131,0,52,21,83
1561,329,211,35,70,30,41
614,266,72,0,48,18,76
1047,477,406,53,141,51,63
434,176,106,0,141,25,88
1031,202,134,16,252,77,72
45,0,20,20,20,92,100
126,0,0,0,0,70,98
73,97,48,0,48,47,99
180,12,0,0,12,70,98
56,30,0,0,30,92,100
117,20,0,0,0,70,98
268,18,9,0,0,70,98
1084,3,3,0,19,77,72
286,26,7,3,23,80,96
42,33,0,0,16,92,100
41,0,0,0,61,92,100
15,56,0,0,0,47,99
80,0,0,0,21,92,100
0,0,0,0,0,92,100
367,26,0,0,0,80,96
1018,13,3,3,6,77,72
44,0,0,0,0,92,100
89,6,0,0,13,92,100
44,0,19,0,19,92,100
57,0,0,0,0,92,100
29,1414,314,196,235,76,61
224,1053,451,225,225,55,45
715,437,145,0,145,38,66
444,483,507,96,217,28,53
230,585,299,39,78,31,82
314,1101,314,235,157,40,58
703,1055,75,0,226,52,46
649,1581,828,225,376,49,23
1185,1416,439,0,146,29,29
363,829,468,36,72,23,55
186,992,354,0,0,17,68
86,744,528,120,144,45,65
337,416,468,26,52,53,79
284,963,328,0,187,23,55
1029,1065,199,133,99,29,29
383,552,624,72,168,28,53
251,1018,465,103,155,55,45
441,1248,104,104,260,6,44
430,786,357,71,119,23,55
1299,1662,558,104,174,29,29
157,479,311,47,71,91,78
899,585,370,19,78,32,42
172,1079,735,147,441,15,38
197,1439,399,159,159,6,44
533,957,538,59,299,52,46
1221,944,435,217,217,29,29
397,673,577,120,96,28,53
213,815,431,71,143,90,57
86,2941,1593,490,980,4,6
511,1129,698,107,215,78,33
636,456,336,48,168,38,66
382,651,334,70,87,90,57
626,850,453,170,283,52,46
396,431,386,45,181,53,79
53,311,143,47,143,14,91
275,263,287,95,119,44,95
303,477,437,79,79,53,79
330,1196,427,136,239,55,45
856,657,328,57,42,32,42
461,907,283,0,283,23,55
443,623,479,71,143,28,53
175,432,311,0,121,91,78
652,1689,1106,291,233,49,23
457,635,130,18,18,64,73
660,1431,904,226,301,49,23
502,1070,566,0,62,52,46
284,287,119,71,95,66,90
212,558,351,124,165,31,82
534,671,383,71,119,23,55
477,924,308,53,134,23,55
962,1709,534,53,320,24,30
368,573,430,95,191,90,57
318,695,327,81,204,90,57
714,1985,1233,107,321,49,23
349,789,715,172,222,87,51
194,916,468,61,142,23,55
229,904,425,53,425,73,54
572,599,623,71,143,28,53
436,979,344,39,198,52,46
346,468,108,0,144,21,83
225,1909,249,83,83,12,40
568,335,185,17,61,38,66
1030,682,287,33,60,32,42
528,1237,471,147,412,78,33
525,1410,738,134,335,78,33
205,837,454,71,167,90,57
75,502,335,47,167,91,78
291,1351,470,176,352,63,27
1119,498,232,66,66,51,63
68,964,562,80,80,99,56
402,928,261,71,237,23,55
337,590,340,22,45,64,73
209,282,241,40,60,44,95
945,2449,1360,0,272,49,23
258,407,383,47,143,91,78
451,558,324,38,155,13,74
60,287,161,17,53,14,91
1368,1438,791,35,395,29,29
357,695,431,95,143,90,57
67,1461,292,0,0,76,61
38,828,226,50,50,60,70
288,816,432,72,216,90,57
266,1083,625,24,144,55,45
314,1435,502,71,358,63,27
632,670,383,95,47,54,64
142,601,625,96,264,87,51
303,806,379,47,94,23,55
90,1248,234,117,234,76,61
1039,941,399,112,133,29,29
396,677,903,0,451,87,51
64,2658,822,253,316,42,21
998,504,180,144,252,32,42
536,913,384,48,72,52,46
360,947,577,54,164,23,55
584,1318,566,92,210,24,30
335,545,403,47,142,90,57
212,1795,598,119,658,65,14
583,1101,826,137,206,78,33
336,1983,915,76,305,49,23
529,1192,420,70,140,40,58
252,1584,981,150,75,74,36
312,777,311,155,311,90,57
1107,479,598,119,239,30,41
164,1101,550,71,167,55,45
684,1077,766,23,167,24,30
170,575,311,119,167,31,82
665,1508,447,0,111,24,30
122,1294,99,0,298,34,50
28,885,0,0,0,33,85
15,1188,99,0,0,76,61
5,1283,98,98,98,76,61
13,1281,98,98,98,76,61
120,1590,99,0,198,6,44
3,890,0,0,98,33,85
154,591,0,0,0,33,85
39,1190,99,0,99,76,61
126,966,96,0,386,17,68
154,1174,0,0,0,76,61
114,1086,0,0,98,17,68
149,1190,99,0,0,76,61
194,1064,193,0,0,17,68
98,1162,96,0,96,76,61
25,1186,98,0,0,76,61
52,3144,718,179,1796,81,7
17,2667,762,571,1428,11,9
135,3054,1078,539,1976,85,3
103,2355,925,168,2187,41,4
99,2696,718,0,2067,41,4
479,1667,1516,379,682,67,11
31,2946,1160,267,1071,2,5
52,3324,1163,332,1911,85,3
35,1973,755,167,251,83,24
141,2531,1356,542,1989,41,4
0,2615,980,490,1144,11,9
25,3092,545,272,1728,81,7
42,2585,861,689,2154,41,4
24,3391,1963,357,2410,88,2
180,2605,1158,193,772,79,8
57,2861,1788,804,2056,88,2
96,1937,941,442,996,82,13
284,977,391,139,530,15,38
433,721,233,116,233,23,55
3,2047,534,89,1602,11,9
288,1997,749,332,832,65,14
82,1626,813,271,1355,9,28
18,2763,624,445,2139,41,4
70,3680,359,269,987,2,5
71,3141,1346,448,1346,4,6
60,2710,410,0,1396,81,7
60,1614,986,358,1703,7,17
73,1512,517,119,835,9,28
272,1701,876,257,721,59,19
41,2450,735,571,1470,11,9
35,1801,900,450,2251,7,17
9,3443,901,573,1885,85,3
10,3076,904,542,2352,41,4
18,1972,1150,493,1397,11,9
88,2992,1632,544,2448,88,2
88,1848,568,355,924,82,13
20,2687,1254,806,2150,41,4
53,3025,453,302,1210,81,7
72,3370,842,758,1516,85,3
83,3507,1194,746,1567,85,3
18,3181,1090,545,1817,85,3
56,2420,582,403,582,94,12
123,0,0,0,0,70,98
144,0,0,0,0,70,98
70,0,0,0,0,92,100
234,0,0,0,0,70,98
100,0,0,0,17,92,100
155,0,0,0,0,70,98
63,0,0,0,0,92,100
220,0,0,0,18,70,98
175,0,0,0,0,70,98
128,0,0,0,0,70,98
66,0,0,0,19,92,100
119,0,0,0,18,70,98
157,0,0,0,0,70,98
48,17,0,0,17,92,100
113,0,0,0,18,70,98
85,17,0,0,0,92,100
113,18,18,0,0,70,98
122,0,0,0,0,70,98
138,0,17,0,0,70,98
44,0,0,0,21,92,100
85,0,0,0,0,92,100
74,0,0,0,0,92,100
115,0,0,0,0,70,98
106,0,0,0,0,70,98
90,0,0,0,0,92,100
95,0,0,0,0,92,100
99,37,0,0,18,70,98
63,0,0,0,0,92,100
116,0,0,0,0,70,98
42,16,0,0,0,92,100
62,37,0,0,18,92,100
132,17,0,0,0,70,98
81,18,0,0,0,92,100
99,0,0,0,18,92,100
198,0,0,0,17,70,98
60,20,0,0,0,92,100
139,0,0,0,0,70,98
59,38,0,0,0,92,100
152,0,0,0,18,70,98
298,0,0,0,0,80,96
136,0,0,0,0,70,98
168,0,0,0,0,70,98
21,40,0,0,20,47,99
127,0,0,0,18,70,98
146,0,0,0,22,70,98
348,0,0,0,0,80,96
579,0,0,0,0,58,87
112,0,0,0,0,70,98
26,0,29,0,29,92,100
126,7,0,0,0,70,98
297,0,0,0,0,80,96
161,0,0,0,17,70,98
113,17,0,0,0,70,98
19,0,0,0,0,92,100
150,0,0,0,0,70,98
119,0,0,0,0,70,98
460,865,247,61,185,23,55
489,702,189,54,81,23,55
654,630,286,28,114,54,64
352,1032,244,108,163,40,58
773,1566,621,81,108,24,30
607,704,325,27,108,54,64
307,787,217,54,108,33,85
1503,228,114,0,57,20,59
323,680,244,108,54,64,73
618,742,397,26,132,54,64
147,447,31,63,127,37,92
542,605,222,127,254,13,74
381,829,63,31,95,64,73
518,556,185,20,123,54,64
117,978,185,105,185,17,68
493,1091,258,57,287,40,58
336,699,199,0,224,13,74
448,999,199,124,199,23,55
477,1387,299,108,163,6,44
779,339,63,0,63,18,76
242,777,259,86,143,90,57
57,1212,346,173,86,55,45
283,1547,269,201,471,1,37
496,871,264,132,264,23,55
209,1170,217,0,108,40,58
851,829,314,57,85,52,46
458,646,335,23,167,13,74
306,1434,286,81,245,6,44
142,733,152,91,183,10,77
197,1946,370,61,339,12,40
421,997,374,31,280,52,46
132,1144,200,57,171,17,68
982,432,172,0,86,51,63
761,379,124,32,48,18,76
400,1311,442,85,374,63,27
101,2466,704,281,1339,11,9
257,1262,420,78,184,55,45
214,1610,435,174,261,0,35
320,1000,409,45,90,23,55
285,1171,650,167,223,78,33
61,703,703,211,598,87,51
1250,489,275,0,152,30,41
539,533,182,45,45,54,64
1787,248,186,31,124,36,43
327,1551,387,27,221,6,44
801,1342,488,91,335,24,30
65,409,37,0,334,5,89
47,402,120,0,160,14,91
26,591,236,0,354,19,75
31,306,0,0,76,16,97
128,154,0,0,0,16,97
374,116,58,0,0,25,88
33,291,0,0,97,16,97
78,743,33,0,168,10,77
21,381,76,38,381,27,93
3,728,198,0,0,33,85
105,317,39,0,357,27,93
13,260,0,0,52,16,97
21,330,0,0,256,27,93
59,582,0,0,166,5,89
51,440,36,0,110,5,89
49,367,0,0,147,37,92
81,943,36,0,108,33,85
93,228,38,0,381,27,93
546,313,44,0,223,21,83
44,515,0,0,294,5,89
22,319,0,0,239,27,93
0,426,0,0,42,5,89
148,209,0,0,0,16,97
26,616,56,0,280,5,89
63,587,78,39,195,5,89
97,816,226,45,362,68,62
314,744,175,0,175,10,77
191,540,135,45,270,10,77
200,562,129,43,43,84,86
22,11,0,0,35,92,100
18,0,76,0,0,92,100
187,252,42,0,252,27,93
229,723,180,0,180,10,77
88,1602,1055,195,547,59,19
409,823,346,86,173,23,55
219,91,183,0,366,27,93
112,590,147,0,147,33,85
200,520,130,65,130,57,80
6,1213,151,0,505,26,48
478,917,218,0,43,40,58
249,630,171,0,114,64,73
62,518,216,0,216,31,82
0,93,0,0,93,47,99
58,161,0,0,161,47,99
0,880,265,111,922,8,47
0,2223,1379,76,536,62,16
181,872,229,0,137,60,70
104,825,43,43,130,33,85
146,588,90,0,181,33,85
88,789,263,43,175,60,70
1892,64,6,0,12,36,43
1143,140,55,6,24,77,72
0,1516,663,0,284,0,35
203,479,239,43,196,57,80
218,848,297,0,84,60,70
48,519,185,37,185,31,82
93,654,122,0,204,33,85
150,454,90,45,181,5,89
275,599,171,0,171,64,73
246,903,106,53,186,10,77
91,990,156,52,260,17,68
210,212,141,0,283,27,93
0,593,164,32,856,86,67
47,438,43,0,131,5,89
130,295,59,0,0,16,97
32,0,0,0,0,92,100
13,0,0,0,2,92,100
403,39,15,3,21,80,96
114,785,209,104,314,10,77
160,998,477,43,217,99,56
143,506,379,63,126,31,82
410,388,122,0,163,21,83
158,631,157,105,210,10,77
223,543,0,0,125,84,86
