overspeed,accel,decel,stop,start,dsi,score
88.0,233.0,140.0,0.0,47.0,508.0,94.0
161.0,529.0,749.0,176.0,441.0,2056.0,75.0
117.0,433.0,193.0,96.0,96.0,935.0,89.0
151.0,873.0,597.0,92.0,505.0,2218.0,73.0
159.0,390.0,439.0,0.0,49.0,1037.0,87.0
1557.0,232.0,256.0,24.0,61.0,2130.0,74.0
659.0,189.0,156.0,25.0,98.0,1127.0,86.0
474.0,485.0,560.0,75.0,187.0,1781.0,78.0
56.0,347.0,270.0,0.0,193.0,866.0,89.0
244.0,845.0,302.0,121.0,362.0,1874.0,77.0
139.0,670.0,670.0,134.0,268.0,1881.0,77.0
213.0,927.0,856.0,143.0,571.0,2710.0,67.0
391.0,1443.0,1115.0,66.0,197.0,3212.0,61.0
380.0,1193.0,565.0,126.0,314.0,2578.0,69.0
288.0,1256.0,529.0,198.0,198.0,2469.0,70.0
17.0,363.0,121.0,0.0,121.0,622.0,92.0
68.0,714.0,0.0,0.0,60.0,842.0,90.0
25.0,805.0,67.0,0.0,67.0,964.0,88.0
432.0,1741.0,1406.0,134.0,201.0,3914.0,52.0
275.0,782.0,587.0,65.0,391.0,2100.0,74.0
3120.0,76.0,138.0,0.0,28.0,3362.0,59.0
2568.0,139.0,53.0,0.0,40.0,2800.0,66.0
224.0,1245.0,1037.0,138.0,692.0,3336.0,59.0
511.0,984.0,1181.0,197.0,328.0,3201.0,61.0
79.0,918.0,525.0,0.0,262.0,1784.0,78.0
187.0,1707.0,1212.0,55.0,606.0,3767.0,54.0
148.0,1184.0,526.0,0.0,197.0,2055.0,75.0
139.0,1151.0,431.0,72.0,144.0,1937.0,76.0
273.0,1402.0,667.0,133.0,267.0,2742.0,67.0
350.0,1063.0,465.0,66.0,332.0,2276.0,72.0
378.0,1733.0,770.0,0.0,0.0,2881.0,65.0
154.0,1314.0,473.0,53.0,315.0,2309.0,72.0
721.0,1268.0,1268.0,200.0,334.0,3791.0,54.0
78.0,996.0,399.0,0.0,0.0,1473.0,82.0
2919.0,175.0,79.0,0.0,40.0,3213.0,61.0
1092.0,108.0,161.0,13.0,40.0,1414.0,83.0
491.0,162.0,139.0,0.0,23.0,815.0,90.0
384.0,141.0,23.0,0.0,0.0,548.0,93.0
459.0,69.0,69.0,23.0,69.0,689.0,92.0
241.0,870.0,669.0,0.0,201.0,1981.0,76.0
314.0,1818.0,1039.0,0.0,195.0,3366.0,59.0
1648.0,78.0,52.0,0.0,13.0,1791.0,78.0
995.0,204.0,111.0,0.0,37.0,1347.0,84.0
951.0,108.0,46.0,0.0,8.0,1113.0,86.0
58.0,1462.0,133.0,0.0,332.0,1985.0,76.0
351.0,2005.0,1069.0,134.0,201.0,3760.0,54.0
77.0,1007.0,537.0,0.0,134.0,1755.0,79.0
460.0,1667.0,1401.0,67.0,200.0,3795.0,54.0
178.0,1398.0,224.0,56.0,56.0,1912.0,77.0
279.0,146.0,49.0,10.0,29.0,513.0,94.0
435.0,416.0,277.0,35.0,0.0,1163.0,86.0
73.0,384.0,230.0,77.0,0.0,764.0,91.0
2011.0,181.0,74.0,0.0,53.0,2319.0,72.0
212.0,382.0,88.0,0.0,29.0,711.0,91.0
157.0,441.0,514.0,0.0,184.0,1296.0,84.0
298.0,319.0,261.0,29.0,0.0,907.0,89.0
778.0,441.0,100.0,20.0,60.0,1399.0,83.0
1348.0,134.0,51.0,6.0,32.0,1571.0,81.0
2762.0,394.0,135.0,6.0,37.0,3334.0,59.0
387.0,1069.0,601.0,134.0,401.0,2592.0,69.0
522.0,1315.0,638.0,40.0,279.0,2794.0,66.0
248.0,874.0,336.0,67.0,437.0,1962.0,76.0
155.0,800.0,518.0,0.0,235.0,1708.0,79.0
1615.0,158.0,61.0,0.0,12.0,1846.0,78.0
46.0,1864.0,1010.0,155.0,777.0,3852.0,53.0
1129.0,271.0,49.0,12.0,25.0,1486.0,82.0
205.0,1472.0,937.0,67.0,268.0,2949.0,64.0
452.0,828.0,166.0,0.0,221.0,1667.0,80.0
1596.0,230.0,170.0,0.0,26.0,2022.0,75.0
383.0,480.0,60.0,0.0,0.0,923.0,89.0
1972.0,431.0,444.0,26.0,52.0,2925.0,64.0
32.0,1166.0,972.0,0.0,389.0,2559.0,69.0
2772.0,615.0,367.0,40.0,149.0,3943.0,52.0
1487.0,789.0,477.0,16.0,66.0,2835.0,66.0
1408.0,320.0,187.0,27.0,53.0,1995.0,76.0
367.0,326.0,244.0,0.0,27.0,964.0,88.0
468.0,310.0,344.0,103.0,207.0,1432.0,83.0
41.0,684.0,282.0,40.0,362.0,1409.0,83.0
532.0,412.0,241.0,34.0,69.0,1288.0,84.0
430.0,1020.0,717.0,83.0,717.0,2967.0,64.0
360.0,372.0,213.0,0.0,266.0,1211.0,85.0
428.0,655.0,207.0,34.0,172.0,1496.0,82.0
345.0,374.0,208.0,42.0,291.0,1260.0,85.0
439.0,447.0,206.0,69.0,275.0,1436.0,83.0
1.0,780.0,546.0,0.0,156.0,1483.0,82.0
526.0,562.0,216.0,43.0,130.0,1477.0,82.0
119.0,310.0,172.0,0.0,241.0,842.0,90.0
146.0,249.0,249.0,0.0,0.0,644.0,92.0
59.0,720.0,320.0,160.0,640.0,1899.0,77.0
438.0,413.0,206.0,0.0,206.0,1263.0,85.0
176.0,398.0,319.0,0.0,119.0,1012.0,88.0
326.0,414.0,103.0,69.0,241.0,1153.0,86.0
9.0,805.0,496.0,62.0,372.0,1744.0,79.0
74.0,279.0,419.0,0.0,419.0,1191.0,86.0
694.0,419.0,369.0,0.0,134.0,1616.0,80.0
288.0,356.0,338.0,53.0,160.0,1195.0,85.0
52.0,1163.0,249.0,0.0,498.0,1962.0,76.0
6.0,848.0,170.0,170.0,509.0,1703.0,79.0
195.0,584.0,172.0,34.0,241.0,1226.0,85.0
226.0,826.0,197.0,39.0,236.0,1524.0,81.0
558.0,585.0,275.0,0.0,206.0,1624.0,80.0
3.0,537.0,336.0,67.0,201.0,1144.0,86.0
128.0,313.0,156.0,78.0,156.0,831.0,90.0
277.0,518.0,207.0,35.0,276.0,1313.0,84.0
328.0,355.0,248.0,35.0,71.0,1037.0,87.0
363.0,517.0,241.0,34.0,241.0,1396.0,83.0
248.0,376.0,188.0,0.0,47.0,859.0,90.0
58.0,852.0,659.0,39.0,194.0,1802.0,78.0
93.0,551.0,207.0,0.0,345.0,1196.0,85.0
117.0,418.0,418.0,0.0,84.0,1037.0,87.0
186.0,943.0,580.0,73.0,290.0,2072.0,75.0
426.0,413.0,207.0,34.0,172.0,1252.0,85.0
362.0,698.0,394.0,61.0,364.0,1879.0,77.0
72.0,735.0,0.0,113.0,509.0,1429.0,83.0
0.0,783.0,98.0,98.0,587.0,1566.0,81.0
147.0,622.0,138.0,35.0,346.0,1288.0,84.0
35.0,677.0,239.0,40.0,279.0,1270.0,85.0
262.0,517.0,276.0,0.0,344.0,1399.0,83.0
218.0,620.0,455.0,83.0,165.0,1541.0,81.0
139.0,447.0,241.0,0.0,275.0,1102.0,87.0
28.0,397.0,132.0,0.0,66.0,623.0,92.0
268.0,1184.0,418.0,0.0,348.0,2218.0,73.0
355.0,690.0,414.0,138.0,242.0,1839.0,78.0
210.0,636.0,186.0,27.0,133.0,1192.0,86.0
471.0,584.0,137.0,69.0,137.0,1398.0,83.0
42.0,874.0,562.0,62.0,500.0,2040.0,75.0
120.0,1097.0,549.0,91.0,640.0,2497.0,70.0
460.0,656.0,296.0,85.0,338.0,1835.0,78.0
362.0,551.0,231.0,71.0,231.0,1446.0,82.0
219.0,345.0,431.0,115.0,172.0,1282.0,84.0
297.0,605.0,480.0,229.0,438.0,2049.0,75.0
359.0,479.0,326.0,96.0,287.0,1547.0,81.0
428.0,582.0,374.0,125.0,312.0,1821.0,78.0
532.0,644.0,709.0,150.0,301.0,2336.0,72.0
310.0,364.0,230.0,134.0,153.0,1191.0,86.0
416.0,460.0,439.0,146.0,418.0,1879.0,77.0
1885.0,336.0,218.0,79.0,277.0,2795.0,66.0
195.0,553.0,361.0,213.0,425.0,1747.0,79.0
395.0,473.0,301.0,108.0,645.0,1922.0,77.0
373.0,527.0,569.0,253.0,379.0,2101.0,74.0
350.0,572.0,362.0,210.0,419.0,1913.0,77.0
755.0,487.0,406.0,101.0,304.0,2053.0,75.0
405.0,858.0,335.0,84.0,398.0,2080.0,75.0
410.0,407.0,321.0,64.0,278.0,1480.0,82.0
522.0,346.0,288.0,96.0,288.0,1540.0,81.0
295.0,622.0,322.0,43.0,386.0,1668.0,80.0
42.0,641.0,466.0,0.0,175.0,1324.0,84.0
21.0,958.0,623.0,0.0,48.0,1650.0,80.0
7.0,720.0,196.0,0.0,65.0,988.0,88.0
44.0,488.0,488.0,81.0,81.0,1182.0,86.0
90.0,636.0,347.0,58.0,174.0,1305.0,84.0
171.0,601.0,75.0,150.0,150.0,1147.0,86.0
100.0,182.0,122.0,0.0,61.0,465.0,94.0
40.0,511.0,192.0,64.0,128.0,935.0,89.0
59.0,318.0,238.0,79.0,159.0,853.0,90.0
13.0,1520.0,661.0,66.0,132.0,2392.0,71.0
1054.0,171.0,114.0,0.0,19.0,1358.0,83.0
2711.0,143.0,159.0,16.0,48.0,3077.0,63.0
4.0,581.0,242.0,48.0,97.0,972.0,88.0
39.0,633.0,127.0,253.0,127.0,1179.0,86.0
8.0,368.0,98.0,74.0,319.0,867.0,89.0
151.0,377.0,63.0,63.0,126.0,780.0,91.0
56.0,1537.0,73.0,73.0,220.0,1959.0,76.0
537.0,269.0,346.0,38.0,77.0,1267.0,85.0
213.0,262.0,175.0,175.0,87.0,912.0,89.0
34.0,574.0,402.0,115.0,517.0,1642.0,80.0
8.0,874.0,492.0,55.0,0.0,1429.0,83.0
696.0,183.0,235.0,26.0,26.0,1166.0,86.0
53.0,203.0,162.0,41.0,41.0,500.0,94.0
335.0,69.0,69.0,0.0,46.0,519.0,94.0
69.0,411.0,164.0,0.0,82.0,726.0,91.0
121.0,650.0,325.0,0.0,0.0,1096.0,87.0
28.0,110.0,0.0,55.0,55.0,248.0,97.0
37.0,510.0,583.0,146.0,364.0,1640.0,80.0
143.0,472.0,67.0,0.0,0.0,682.0,92.0
4.0,345.0,0.0,69.0,138.0,556.0,93.0
58.0,1119.0,485.0,112.0,261.0,2035.0,75.0
41.0,444.0,222.0,63.0,95.0,865.0,89.0
117.0,325.0,244.0,163.0,0.0,849.0,90.0
24.0,1121.0,421.0,0.0,140.0,1706.0,79.0
18.0,1066.0,328.0,164.0,0.0,1576.0,81.0
100.0,881.0,371.0,0.0,139.0,1491.0,82.0
177.0,803.0,287.0,57.0,229.0,1553.0,81.0
8.0,161.0,161.0,0.0,54.0,384.0,95.0
1.0,425.0,189.0,0.0,142.0,757.0,91.0
0.0,893.0,268.0,0.0,89.0,1250.0,85.0
44.0,221.0,0.0,55.0,111.0,431.0,95.0
44.0,85.0,85.0,170.0,0.0,384.0,95.0
17.0,451.0,376.0,150.0,301.0,1295.0,84.0
163.0,691.0,346.0,86.0,346.0,1632.0,80.0
0.0,163.0,163.0,0.0,0.0,326.0,96.0
34.0,239.0,0.0,60.0,0.0,333.0,96.0
19.0,358.0,102.0,102.0,153.0,734.0,91.0
309.0,437.0,164.0,0.0,55.0,965.0,88.0
683.0,528.0,363.0,66.0,99.0,1739.0,79.0
67.0,354.0,272.0,0.0,27.0,720.0,91.0
24.0,857.0,449.0,41.0,286.0,1657.0,80.0
168.0,161.0,161.0,64.0,129.0,683.0,92.0
718.0,296.0,169.0,21.0,21.0,1225.0,85.0
1061.0,212.0,88.0,0.0,18.0,1379.0,83.0
8.0,609.0,305.0,34.0,237.0,1193.0,86.0
15.0,281.0,210.0,70.0,70.0,646.0,92.0
98.0,609.0,466.0,36.0,358.0,1567.0,81.0
50.0,782.0,559.0,56.0,223.0,1670.0,80.0
117.0,323.0,323.0,0.0,0.0,763.0,91.0
28.0,250.0,125.0,63.0,63.0,529.0,94.0
1609.0,175.0,145.0,19.0,58.0,2006.0,76.0
3.0,166.0,277.0,111.0,332.0,889.0,89.0
7.0,246.0,246.0,0.0,0.0,499.0,94.0
3.0,787.0,350.0,350.0,87.0,1577.0,81.0
0.0,286.0,95.0,0.0,286.0,667.0,92.0
32.0,569.0,325.0,0.0,81.0,1007.0,88.0
144.0,697.0,536.0,0.0,107.0,1484.0,82.0
91.0,353.0,588.0,0.0,353.0,1385.0,83.0
32.0,489.0,163.0,163.0,326.0,1173.0,86.0
50.0,506.0,276.0,0.0,138.0,970.0,88.0
93.0,362.0,155.0,103.0,207.0,920.0,89.0
7.0,284.0,0.0,0.0,95.0,386.0,95.0
37.0,490.0,82.0,0.0,0.0,609.0,93.0
33.0,625.0,234.0,156.0,234.0,1282.0,84.0
12.0,976.0,574.0,115.0,402.0,2079.0,75.0
295.0,81.0,403.0,81.0,81.0,941.0,89.0
75.0,165.0,329.0,0.0,82.0,651.0,92.0
25.0,931.0,524.0,175.0,698.0,2353.0,71.0
102.0,649.0,243.0,81.0,406.0,1481.0,82.0
1244.0,47.0,218.0,0.0,47.0,1556.0,81.0
786.0,196.0,174.0,65.0,109.0,1330.0,84.0
380.0,289.0,253.0,36.0,108.0,1066.0,87.0
52.0,403.0,81.0,0.0,0.0,536.0,93.0
9.0,1317.0,279.0,80.0,479.0,2164.0,74.0
31.0,80.0,402.0,80.0,0.0,593.0,93.0
40.0,311.0,436.0,0.0,125.0,912.0,89.0
20.0,282.0,211.0,0.0,70.0,583.0,93.0
88.0,245.0,0.0,0.0,0.0,333.0,96.0
35.0,355.0,355.0,0.0,89.0,834.0,90.0
15.0,232.0,93.0,46.0,139.0,525.0,94.0
51.0,63.0,313.0,63.0,125.0,615.0,93.0
108.0,173.0,346.0,0.0,115.0,742.0,91.0
2.0,242.0,81.0,0.0,0.0,325.0,96.0
1.0,572.0,686.0,0.0,114.0,1373.0,83.0
127.0,218.0,326.0,54.0,163.0,888.0,89.0
163.0,1247.0,650.0,54.0,108.0,2222.0,73.0
161.0,137.0,68.0,34.0,103.0,503.0,94.0
39.0,72.0,144.0,72.0,72.0,399.0,95.0
180.0,368.0,0.0,0.0,0.0,548.0,93.0
179.0,392.0,323.0,23.0,69.0,986.0,88.0
10.0,1016.0,600.0,185.0,323.0,2134.0,74.0
62.0,508.0,798.0,0.0,73.0,1441.0,82.0
5.0,493.0,197.0,0.0,99.0,794.0,90.0
3.0,239.0,80.0,0.0,80.0,402.0,95.0
29.0,519.0,599.0,80.0,200.0,1427.0,83.0
22.0,1105.0,442.0,44.0,265.0,1878.0,77.0
79.0,866.0,359.0,60.0,239.0,1603.0,81.0
203.0,780.0,260.0,98.0,195.0,1536.0,81.0
927.0,156.0,94.0,16.0,16.0,1209.0,85.0
1158.0,95.0,127.0,16.0,48.0,1444.0,82.0
7.0,526.0,175.0,88.0,351.0,1147.0,86.0
2.0,425.0,0.0,85.0,255.0,767.0,91.0
19.0,1498.0,642.0,214.0,499.0,2872.0,65.0
29.0,447.0,223.0,0.0,0.0,699.0,92.0
186.0,1482.0,815.0,370.0,889.0,3742.0,55.0
158.0,2452.0,633.0,395.0,475.0,4113.0,50.0
86.0,1268.0,448.0,75.0,895.0,2772.0,66.0
160.0,413.0,326.0,65.0,109.0,1073.0,87.0
675.0,414.0,244.0,66.0,148.0,1547.0,81.0
77.0,1494.0,498.0,125.0,498.0,2692.0,67.0
241.0,2244.0,796.0,145.0,724.0,4150.0,50.0
154.0,2055.0,948.0,158.0,553.0,3868.0,53.0
191.0,2119.0,652.0,245.0,489.0,3696.0,55.0
173.0,2014.0,1566.0,149.0,597.0,4499.0,45.0
127.0,1995.0,591.0,148.0,813.0,3674.0,55.0
502.0,1460.0,498.0,100.0,465.0,3025.0,63.0
106.0,1541.0,440.0,0.0,367.0,2454.0,70.0
128.0,2183.0,704.0,282.0,775.0,4072.0,51.0
203.0,1494.0,523.0,75.0,448.0,2743.0,67.0
138.0,1593.0,1138.0,228.0,455.0,3552.0,57.0
571.0,1684.0,426.0,101.0,304.0,3086.0,62.0
15.0,2572.0,257.0,171.0,1029.0,4044.0,51.0
285.0,1110.0,381.0,159.0,523.0,2458.0,70.0
140.0,2494.0,954.0,293.0,954.0,4835.0,41.0
213.0,3067.0,807.0,161.0,323.0,4571.0,44.0
130.0,1944.0,897.0,150.0,598.0,3719.0,55.0
135.0,2066.0,536.0,153.0,842.0,3732.0,55.0
121.0,1776.0,740.0,296.0,666.0,3599.0,56.0
189.0,1125.0,600.0,300.0,750.0,2964.0,64.0
127.0,1183.0,296.0,222.0,444.0,2272.0,72.0
113.0,2416.0,701.0,312.0,701.0,4243.0,48.0
146.0,1687.0,1320.0,0.0,440.0,3593.0,56.0
91.0,2203.0,1023.0,236.0,866.0,4419.0,46.0
222.0,783.0,506.0,92.0,414.0,2017.0,75.0
188.0,996.0,205.0,63.0,205.0,1657.0,80.0
297.0,1079.0,441.0,49.0,441.0,2307.0,72.0
116.0,1990.0,369.0,74.0,885.0,3434.0,58.0
89.0,1263.0,491.0,0.0,772.0,2615.0,68.0
81.0,1684.0,879.0,73.0,1098.0,3815.0,54.0
105.0,1742.0,871.0,317.0,475.0,3510.0,57.0
125.0,2664.0,666.0,148.0,370.0,3973.0,52.0
31.0,2182.0,970.0,162.0,566.0,3911.0,52.0
123.0,1775.0,740.0,222.0,962.0,3822.0,54.0
111.0,1873.0,1049.0,225.0,450.0,3708.0,55.0
119.0,1182.0,887.0,296.0,591.0,3075.0,63.0
99.0,620.0,381.0,0.0,572.0,1672.0,80.0
13.0,802.0,535.0,89.0,178.0,1617.0,80.0
613.0,828.0,388.0,103.0,310.0,2242.0,73.0
118.0,2267.0,625.0,156.0,1173.0,4339.0,47.0
193.0,1185.0,869.0,237.0,553.0,3037.0,63.0
377.0,1956.0,1565.0,313.0,626.0,4837.0,41.0
111.0,1912.0,515.0,0.0,368.0,2906.0,65.0
56.0,2299.0,890.0,148.0,668.0,4061.0,51.0
449.0,1769.0,920.0,142.0,637.0,3917.0,52.0
94.0,3041.0,1261.0,148.0,667.0,5211.0,37.0
48.0,1968.0,513.0,0.0,86.0,2615.0,68.0
15.0,1046.0,241.0,241.0,241.0,1784.0,78.0
281.0,2523.0,771.0,140.0,771.0,4486.0,45.0
144.0,2133.0,894.0,206.0,619.0,3996.0,51.0
108.0,1795.0,414.0,276.0,1173.0,3766.0,54.0
141.0,1732.0,624.0,139.0,416.0,3052.0,63.0
63.0,1701.0,541.0,155.0,619.0,3079.0,63.0
121.0,1930.0,551.0,69.0,482.0,3153.0,62.0
181.0,1245.0,691.0,277.0,761.0,3155.0,62.0
139.0,1805.0,902.0,139.0,764.0,3749.0,54.0
190.0,1732.0,901.0,208.0,623.0,3654.0,56.0
92.0,1534.0,584.0,219.0,584.0,3013.0,63.0
96.0,1194.0,632.0,211.0,351.0,2484.0,70.0
217.0,1654.0,802.0,100.0,301.0,3074.0,63.0
96.0,1678.0,1049.0,210.0,559.0,3592.0,56.0
286.0,1905.0,1021.0,68.0,612.0,3892.0,53.0
162.0,1582.0,894.0,138.0,757.0,3533.0,57.0
30.0,2616.0,872.0,291.0,799.0,4608.0,44.0
112.0,1034.0,443.0,0.0,443.0,2032.0,75.0
121.0,2315.0,878.0,160.0,479.0,3953.0,52.0
277.0,1145.0,372.0,104.0,342.0,2240.0,73.0
27.0,1231.0,443.0,148.0,394.0,2243.0,73.0
217.0,794.0,505.0,0.0,721.0,2237.0,73.0
88.0,1162.0,581.0,145.0,654.0,2630.0,68.0
159.0,1110.0,347.0,139.0,694.0,2449.0,70.0
331.0,1270.0,684.0,195.0,586.0,3066.0,63.0
28.0,797.0,281.0,94.0,281.0,1481.0,82.0
31.0,1192.0,229.0,46.0,138.0,1636.0,80.0
162.0,604.0,220.0,55.0,110.0,1151.0,86.0
125.0,823.0,549.0,0.0,457.0,1954.0,76.0
19.0,415.0,415.0,0.0,138.0,987.0,88.0
115.0,668.0,134.0,0.0,0.0,917.0,89.0
47.0,484.0,138.0,0.0,138.0,807.0,90.0
64.0,336.0,149.0,0.0,149.0,698.0,92.0
18.0,113.0,225.0,38.0,75.0,469.0,94.0
200.0,427.0,197.0,0.0,33.0,857.0,90.0
115.0,198.0,66.0,0.0,99.0,478.0,94.0
368.0,400.0,266.0,0.0,266.0,1300.0,84.0
52.0,625.0,235.0,0.0,391.0,1303.0,84.0
215.0,200.0,134.0,0.0,200.0,749.0,91.0
3.0,584.0,83.0,83.0,250.0,1003.0,88.0
206.0,534.0,0.0,0.0,67.0,807.0,90.0
51.0,931.0,169.0,85.0,85.0,1321.0,84.0
123.0,266.0,67.0,0.0,67.0,523.0,94.0
82.0,559.0,280.0,0.0,0.0,921.0,89.0
263.0,267.0,267.0,0.0,333.0,1130.0,86.0
139.0,350.0,0.0,0.0,210.0,699.0,92.0
17.0,1132.0,354.0,0.0,708.0,2211.0,73.0
284.0,860.0,287.0,57.0,402.0,1890.0,77.0
104.0,1023.0,426.0,85.0,426.0,2064.0,75.0
259.0,534.0,267.0,67.0,401.0,1528.0,81.0
75.0,464.0,638.0,58.0,522.0,1757.0,79.0
89.0,423.0,254.0,85.0,338.0,1189.0,86.0
76.0,454.0,65.0,130.0,454.0,1179.0,86.0
511.0,78.0,78.0,0.0,0.0,667.0,92.0
52.0,442.0,126.0,0.0,189.0,809.0,90.0
84.0,495.0,165.0,0.0,330.0,1074.0,87.0
382.0,303.0,38.0,19.0,95.0,837.0,90.0
258.0,614.0,477.0,68.0,273.0,1690.0,79.0
668.0,874.0,408.0,58.0,233.0,2241.0,73.0
279.0,555.0,119.0,0.0,79.0,1032.0,87.0
69.0,806.0,269.0,67.0,403.0,1614.0,80.0
30.0,958.0,616.0,0.0,479.0,2083.0,75.0
157.0,810.0,486.0,81.0,162.0,1696.0,79.0
67.0,828.0,331.0,0.0,497.0,1723.0,79.0
249.0,105.0,70.0,35.0,70.0,529.0,94.0
152.0,110.0,0.0,0.0,37.0,299.0,96.0
87.0,406.0,325.0,0.0,162.0,980.0,88.0
189.0,812.0,487.0,0.0,487.0,1975.0,76.0
482.0,214.0,482.0,0.0,321.0,1499.0,82.0
212.0,564.0,247.0,0.0,318.0,1341.0,84.0
10.0,569.0,244.0,0.0,244.0,1067.0,87.0
34.0,1013.0,338.0,56.0,394.0,1835.0,78.0
119.0,1265.0,554.0,0.0,395.0,2333.0,72.0
172.0,1056.0,325.0,0.0,487.0,2040.0,75.0
43.0,409.0,350.0,0.0,175.0,977.0,88.0
381.0,885.0,385.0,77.0,500.0,2228.0,73.0
28.0,814.0,244.0,0.0,325.0,1411.0,83.0
91.0,326.0,163.0,0.0,244.0,824.0,90.0
183.0,811.0,649.0,0.0,325.0,1968.0,76.0
80.0,730.0,243.0,0.0,487.0,1540.0,81.0
194.0,486.0,81.0,0.0,324.0,1085.0,87.0
32.0,812.0,244.0,0.0,406.0,1494.0,82.0
11.0,488.0,163.0,81.0,163.0,906.0,89.0
11.0,813.0,81.0,81.0,81.0,1067.0,87.0
134.0,600.0,459.0,71.0,247.0,1511.0,82.0
57.0,485.0,809.0,81.0,162.0,1594.0,81.0
129.0,813.0,325.0,81.0,244.0,1592.0,81.0
76.0,812.0,487.0,0.0,162.0,1537.0,81.0
21.0,650.0,81.0,0.0,325.0,1077.0,87.0
51.0,711.0,474.0,0.0,553.0,1789.0,78.0
15.0,666.0,167.0,83.0,167.0,1098.0,87.0
172.0,482.0,310.0,69.0,172.0,1205.0,85.0
421.0,493.0,208.0,0.0,182.0,1304.0,84.0
106.0,650.0,650.0,0.0,325.0,1731.0,79.0
52.0,1199.0,749.0,0.0,150.0,2150.0,74.0
2.0,1800.0,171.0,43.0,986.0,3002.0,64.0
117.0,607.0,157.0,0.0,270.0,1151.0,86.0
357.0,57.0,170.0,28.0,85.0,697.0,92.0
465.0,259.0,155.0,0.0,69.0,948.0,88.0
78.0,1058.0,244.0,0.0,163.0,1543.0,81.0
88.0,729.0,648.0,81.0,405.0,1951.0,76.0
26.0,1059.0,235.0,118.0,471.0,1909.0,77.0
307.0,409.0,0.0,0.0,307.0,1023.0,88.0
125.0,1052.0,324.0,81.0,324.0,1906.0,77.0
85.0,471.0,707.0,0.0,196.0,1459.0,82.0
13.0,806.0,85.0,0.0,85.0,989.0,88.0
33.0,1116.0,620.0,124.0,62.0,1955.0,76.0
13.0,1082.0,492.0,197.0,98.0,1882.0,77.0
36.0,719.0,254.0,0.0,127.0,1136.0,86.0
0.0,434.0,506.0,145.0,217.0,1302.0,84.0
11.0,539.0,359.0,180.0,180.0,1269.0,85.0
81.0,743.0,557.0,62.0,62.0,1505.0,82.0
4.0,607.0,304.0,23.0,47.0,985.0,88.0
64.0,1113.0,618.0,62.0,0.0,1857.0,77.0
143.0,535.0,201.0,0.0,0.0,879.0,89.0
21.0,491.0,491.0,92.0,61.0,1156.0,86.0
32.0,1240.0,496.0,186.0,124.0,2078.0,75.0
108.0,1008.0,504.0,46.0,183.0,1849.0,78.0
106.0,864.0,679.0,62.0,123.0,1834.0,78.0
44.0,448.0,552.0,69.0,276.0,1389.0,83.0
111.0,636.0,255.0,255.0,255.0,1512.0,82.0
32.0,303.0,303.0,0.0,152.0,790.0,90.0
165.0,563.0,113.0,0.0,0.0,841.0,90.0
30.0,884.0,829.0,0.0,276.0,2019.0,75.0
31.0,1482.0,648.0,185.0,463.0,2809.0,66.0
127.0,996.0,830.0,55.0,277.0,2285.0,72.0
10.0,1611.0,661.0,83.0,248.0,2613.0,68.0
39.0,885.0,663.0,221.0,276.0,2084.0,75.0
53.0,1586.0,1036.0,324.0,194.0,3193.0,61.0
3.0,177.0,177.0,35.0,106.0,498.0,94.0
1.0,2109.0,917.0,183.0,92.0,3302.0,60.0
2.0,469.0,299.0,43.0,43.0,856.0,90.0
28.0,1278.0,611.0,111.0,167.0,2195.0,73.0
15.0,731.0,532.0,33.0,33.0,1344.0,84.0
46.0,927.0,309.0,154.0,232.0,1668.0,80.0
4.0,321.0,188.0,54.0,54.0,621.0,92.0
54.0,713.0,555.0,106.0,158.0,1586.0,81.0
3.0,852.0,583.0,135.0,90.0,1663.0,80.0
1.0,339.0,0.0,0.0,56.0,396.0,95.0
64.0,944.0,833.0,56.0,167.0,2064.0,75.0
52.0,559.0,224.0,37.0,149.0,1021.0,88.0
218.0,863.0,392.0,39.0,157.0,1669.0,80.0
262.0,556.0,74.0,37.0,148.0,1077.0,87.0
29.0,602.0,263.0,113.0,338.0,1345.0,84.0
72.0,610.0,76.0,0.0,76.0,834.0,90.0
20.0,802.0,100.0,0.0,451.0,1373.0,83.0
216.0,643.0,247.0,99.0,247.0,1452.0,82.0
36.0,1205.0,419.0,0.0,419.0,2079.0,75.0
78.0,528.0,339.0,0.0,264.0,1209.0,85.0
45.0,334.0,0.0,84.0,0.0,463.0,94.0
23.0,463.0,154.0,77.0,77.0,794.0,90.0
147.0,369.0,184.0,0.0,221.0,921.0,89.0
31.0,655.0,270.0,39.0,231.0,1226.0,85.0
16.0,813.0,444.0,0.0,111.0,1384.0,83.0
9.0,630.0,157.0,39.0,79.0,914.0,89.0
207.0,335.0,112.0,37.0,0.0,691.0,92.0
34.0,813.0,285.0,122.0,407.0,1661.0,80.0
251.0,173.0,35.0,0.0,35.0,494.0,94.0
206.0,97.0,32.0,0.0,32.0,367.0,96.0
106.0,811.0,148.0,74.0,111.0,1250.0,85.0
34.0,1610.0,379.0,95.0,0.0,2118.0,74.0
85.0,1577.0,498.0,166.0,332.0,2658.0,68.0
93.0,535.0,191.0,153.0,229.0,1201.0,85.0
45.0,447.0,447.0,112.0,260.0,1311.0,84.0
70.0,477.0,278.0,40.0,119.0,984.0,88.0
1.0,334.0,149.0,37.0,37.0,558.0,93.0
12.0,626.0,352.0,0.0,156.0,1146.0,86.0
