user,trip,overspeed,accel,decel,stop,start,distance
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,9.88300864,0,0,0,0,22594.662
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,0.66433626,2,0,0,0,19301.396
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,3.9977765,1,1,0,0,18632.094
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,0.14020855,1,2,0,0,17744.545
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,0.76299444,3,1,0,0,18939.174
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,2.79650628,1,0,0,0,19024.72
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,4.89494082,1,0,0,0,22825.812
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,4.0285259,3,0,0,1,25585.072
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,0.64508598,2,0,0,0,14618.611
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,44.6798471,0,0,0,0,43398.23
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,1.3869952,1,0,0,0,22185.07
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,1.87618998,1,0,0,0,19382.768
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,1.07244216,1,1,0,0,19390.816
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,7.51024278,0,0,0,0,20069.453
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,5.22750948,1,0,0,0,18385.32
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,1.7558195,1,0,0,0,18083.438
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,4.58683407,3,0,0,0,25689.826
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,11.21131879,5,0,0,0,34418.734
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,2.95280336,0,0,0,0,19473.65
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,4.51735932,4,0,0,0,21680.031
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,0.92499776,4,0,0,1,22651.514
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,1.809038528,5,0,0,0,15727.191
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,1.1182528,4,1,0,0,23616.588
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,6.9893733,0,0,0,0,23004.219
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,5.60223264,4,0,0,0,21655.037
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,3.07617387,1,0,0,0,21456.234
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,8.6671389,6,0,0,0,31722.244
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,12.90099706,1,0,0,0,22750.59
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,9.03512704,0,0,0,0,19123.994
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,8.26072416,0,0,0,0,21868.254
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,0.96819345,8,0,0,0,12562.493
UpttxzQNibZJItx6H9pRiafHlNW2,1.60E+12,2.60365281,0,0,0,0,19579.746
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.023000928,17,14,2,8,14480.52
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.28100576,15,3,0,3,13859.608
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,13.14153694,9,0,0,1,34077.727
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,26.914265,12,1,0,2,83395.7
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,8.474482031,10,11,3,8,14494.011
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,10.38140674,8,3,0,1,15115.018
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,5.513846232,10,7,1,3,14620.553
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.7225036,10,5,0,7,13989.289
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.876374484,10,5,3,4,14455.41
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.560499201,16,7,1,5,13991.927
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,4.67249706,19,4,2,4,14581.654
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,9.641927932,15,9,2,6,14860.278
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,5.179999248,20,1,0,3,14453.741
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,7.64941736,6,1,0,2,13350.992
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.98675255,19,7,0,4,17783.416
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.6223884,20,3,2,6,13994.585
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,4.79917956,15,6,0,5,17734.977
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.3371396,9,0,0,5,14033.898
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.7415039,11,12,2,5,14481.244
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.5593352,17,9,1,9,17538.664
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,6.0201996,23,11,0,7,18089.723
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.769567536,19,6,3,11,17409.559
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,5.525029994,23,10,2,8,17796.51
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.87902957,18,3,1,6,14057.505
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,4.53792704,26,8,1,2,14506.253
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,15.4956292,23,6,1,4,85053.336
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,52.03677336,28,9,0,10,95532.1
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,4.00833638,17,8,1,4,14447.333
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,113.0332382,40,14,4,6,155144.5
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,2.90750535,12,10,1,7,14453.874
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.2363804,20,1,3,8,15632.326
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.642756714,12,7,0,5,14447.358
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.6443075,15,3,0,3,13929.988
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,2.77333248,18,4,0,4,14471.339
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.6759825,14,0,0,4,14169.992
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,5.634447115,20,7,3,6,14453.49
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,2.069997944,24,5,0,8,16004.862
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.2393808,21,9,2,8,14625.6875
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.389585,12,3,0,4,14272.8955
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.30054964,12,2,0,3,14463.041
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.90242905,22,3,0,6,13990.262
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,2.24145978,13,4,0,4,14460.989
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.31227528,17,2,0,3,14467.865
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,36.7088409,14,6,0,3,83744.055
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,10.28769706,22,9,0,2,35850.527
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.96183068,14,2,0,0,13651.797
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,31.7465658,21,9,1,2,83512.1
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,3.224498157,22,7,0,4,15682.443
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.6675672,11,2,0,3,11380.29
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,2.667996592,20,3,0,3,14420.066
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,1.20108654,15,1,1,6,14091.784
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,5.21904075,15,6,2,4,14476.948
v1sQcrbO4gRYqv3abFGZsVpn8Up2,1.60E+12,0.883005816,11,1,0,3,13949.286
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,84.71471305,6,3,0,2,89348.86
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,13.95715713,31,8,5,2,89367.625
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,81.17949952,7,6,0,1,91250.17
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,18.2503315,27,17,0,5,88381.1
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,85.11604512,2,2,0,2,89172.94
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,5.993986,30,20,4,5,95599.164
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,11.3300856,34,12,4,7,37314.133
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,0.30784775,7,1,3,1,12380.845
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,7.383801345,30,6,2,7,40043.57
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,81.24759887,5,6,0,3,88252.95
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,9.55894918,50,14,3,4,85909.45
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,6.6515664,43,10,1,7,39261.473
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,2.5669358,20,6,3,5,38914.844
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,121.7936807,9,2,0,1,89569.95
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,5.73265188,24,11,1,3,64373.64
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,1.73600514,9,4,4,1,23140.217
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,0.7265418,16,6,4,8,10979.17
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,212.5962245,11,12,0,2,89602.24
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,46.07948735,27,19,3,2,88446.26
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,475.8802823,40,20,1,3,176443.25
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,0.65766786,9,15,2,1,13756.092
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,0.61272212,14,8,0,2,15023.162
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,2.63287647,13,8,1,4,11635.272
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,14.83371268,7,4,0,0,23106.15
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,4.78449936,5,2,0,1,10431.6455
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,259.0323252,19,11,1,3,178973.94
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,2.52399696,20,10,6,5,17419.594
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,0.8965026,21,4,0,3,17213.479
vtQT9yRlV0c0AC5fvB3ysJesqbn2,1.60E+12,118.0124672,13,6,0,1,89643.984
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.0350411,3,3,0,4,12870.255
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,1.1600578,4,2,0,0,13088.741
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.14322212,1,1,0,1,12883.3125
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.38122164,4,6,0,1,11277.468
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,2.20071971,6,5,0,2,20225.84
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.42561064,5,5,1,2,13063.185
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.27720672,4,2,1,2,12860.421
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.06295842,3,0,0,1,12845.263
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.86610945,4,5,1,5,12867.067
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.50891505,3,0,0,0,12882.748
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.42966768,2,3,1,5,12862.874
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.21616644,3,2,1,1,12832.652
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.18797212,5,3,1,4,12681.686
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.1535421,4,7,3,4,14439.886
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.7073232,9,8,1,2,20165.912
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,4.66837191,11,10,1,3,16257.644
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.23300091,8,5,3,6,18040.795
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.02661117,2,2,0,1,11945.689
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.22072226,9,2,2,3,15918.571
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.1643599,0,0,0,2,12635.52
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.00922224,2,1,0,0,12973.857
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.0371806,5,1,0,0,12869.678
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.12572226,3,0,2,1,12997.345
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,1.06400308,5,3,1,3,18611.387
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.08420835,1,3,0,2,11145.97
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.3358335,3,3,1,3,12858.598
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.26883225,3,3,1,3,12866.093
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.19054179,3,2,0,1,12871.932
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.07783334,1,0,0,2,12866.372
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0,6,3,0,1,12852.894
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,1.0659693,11,8,3,6,27263.844
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.01380552,0,1,1,2,12804.305
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,2.08735918,8,4,2,6,15661.381
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.03897218,1,0,0,1,14831.123
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.9854438,5,2,1,0,11349.016
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,1.620264,9,4,1,3,18633.506
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.2538753,5,4,2,1,12882.643
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.4376122,3,2,1,2,14879.295
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.14012565,3,1,0,2,13062.072
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.12147208,4,2,2,3,12872.64
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,1.67866038,7,2,0,2,18648.674
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.9157663,0,4,0,4,12868.612
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,3.0058896,6,4,1,4,18665.936
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.76680373,8,2,0,7,32086.59
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.6705643,3,1,1,1,34028.582
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,1.75597025,4,1,0,2,11047.334
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.08294458,5,7,4,5,12865.125
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.57294692,4,3,0,0,12886.781
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.25650006,8,5,0,3,12983.576
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.02345832,4,0,1,1,12860.831
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.49446264,3,8,0,4,12893.502
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.4023334,3,1,2,1,12873.064
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.43716752,1,1,0,3,12949.153
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.4752066,4,1,1,1,13082.907
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,2.01510912,2,1,0,2,18801.791
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.48499893,2,3,0,2,13104.733
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.26537835,7,5,1,4,13605.853
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.41355544,1,1,0,3,12880.395
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,7.22953044,3,3,0,0,69492.76
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,167.7941153,16,5,2,2,253775.55
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,16.2930778,2,10,0,0,88497.305
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,29.95386624,1,0,1,0,89101.79
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,4.78226898,7,11,1,7,27194.07
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0,2,2,0,1,10365.284
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,5.4154782,7,5,0,3,18700.432
VUBaiX8Ra2SQxbssPSmxgfTq59d2,1.60E+12,0.01544455,5,1,0,1,13488.331
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.15499989,3,0,0,1,11920.151
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.21279195,3,0,0,0,12243.0625
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,9.02609769,3,1,0,0,86182.57
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.0076527,2,1,0,1,12171.5205
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0,3,1,0,2,23112.979
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.5404988,3,0,0,0,12991.531
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.31233164,2,0,0,0,11464.563
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,1.0409178,9,3,0,1,30031.896
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,1.789995,10,0,0,0,28243.95
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,10.19011475,8,2,0,0,101181.53
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,13.26244745,4,0,0,0,83835.74
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,1.01378128,3,1,0,1,11320.416
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,28.28634731,2,2,0,1,84316.19
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,9.8877695,1,1,0,0,81399.516
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.3530832,3,2,1,1,10796.678
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.77892336,1,0,1,0,13736.109
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.358224744,2,1,0,1,12888.355
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.21829098,2,2,0,0,16089.462
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.44256705,1,2,1,2,11547.909
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,2.25514171,3,2,0,2,22236.932
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,0.076430584,2,1,1,0,11011.269
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,10.2575418,7,2,0,3,83735.586
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,7.82218632,9,0,1,1,31227.744
w7iRVirzTAczmnXmkUM3bGplsD52,1.60E+12,7.41821123,10,1,0,1,32710.756
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,25.38518495,15,6,0,3,53830.29
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,2.9281252,3,4,0,1,28645.5
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,0.111083418,19,7,5,6,11212.629
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,0.0973893,22,9,0,7,10763.19
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,19.21470304,3,4,1,6,57046.14
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,15.32793381,13,17,3,6,26539.617
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,9.42448946,14,17,1,5,23960.168
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,10.87846344,14,5,1,7,25075.209
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,5.448706635,22,13,5,6,28737.365
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,26.02437768,7,10,2,2,43975.77
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,31.1519698,9,9,1,3,48094.832
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,2.2858444,12,6,3,3,19483.07
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,10.0996544,1,0,2,1,28698.408
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,3.7320732,13,6,1,8,29554.434
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,6.34532624,3,4,1,2,22604.139
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,13.4632746,4,0,0,1,43809.195
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,23.01481352,11,3,1,1,42701.13
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,10.40070166,10,5,0,2,42380.71
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,31.31120224,13,9,7,11,79684.68
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,184.4249558,20,7,2,5,91220.22
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,37.6936281,24,17,2,11,69255.42
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,21.378794,6,3,2,3,29885.791
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,1.79667054,4,0,1,2,25405.188
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,12.219108,27,26,0,4,45768.117
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,27.53957856,17,8,0,1,46113.273
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,0.0181944,7,4,2,0,11543.366
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,24.08659077,7,12,3,5,73885.88
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,14.6325162,33,16,3,20,43953.477
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,47.35637934,25,21,6,12,51902.03
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,2.61539619,5,4,0,6,16130.572
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,6.6648069,19,18,1,4,33203.5
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,29.38871996,4,10,3,7,73572.87
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,0.3193047,29,19,6,8,10096.512
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,0.050055596,11,10,3,10,10767.2295
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,23.2128132,108,65,11,26,111329.17
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,12.31748856,46,28,4,10,58071.695
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,6.60563937,7,1,0,1,22656.57
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,2.18655736,3,7,1,4,12520.665
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,10.55926425,16,17,4,16,32806.086
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,41.17299948,58,20,6,17,74720.38
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,0.95195947,24,10,3,8,15528.207
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,22.39070106,39,17,2,6,42709.215
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,1.7122181,13,8,3,7,15253.171
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,2.48860872,7,1,0,2,15070.965
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,12.74462427,29,12,3,12,35238.57
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,1.0677507,5,2,0,4,14285.268
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,5.734342992,27,20,3,6,25853.658
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,55.8184332,22,18,6,6,74954.695
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,4.91104929,19,5,0,3,17620.4
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,2.66038598,15,10,1,5,11845.144
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,21.47029248,16,7,1,2,55676.66
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,16.9632886,31,16,4,8,49028.37
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,3.01331004,18,15,1,10,32884.836
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,1.7985264,20,12,8,13,34535.742
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,41.84833084,40,17,1,12,59772.812
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,27.54851799,15,11,0,1,21856.234
wAGpfHGzU8Qbkd89UVk1QdAVGyg2,1.60E+12,63.9168817,2,5,2,10,92201.37
